Country,Year,0,0-4,0-14,0-19,0-24,1-4,5-14,15+,15-24,15-49,15-59,15-64,20+,20-64,20-69,25+,25-69,40+,50+,60+,65+,70+,80+,90+,100+
United States of America,1979,47.708,56.156,67.202,88.395,116.512,8.448,11.046,1860.694,49.31,210.029,419.249,585.03,1839.501,563.837,767.296,1811.384,739.179,1736.076,1650.665,1441.445,1275.664,1072.205,583.023,147.782,7.66
United States of America,1980,47.431,55.98,66.569,87.274,116.059,8.55,10.589,1937.671,49.49,212.386,423.085,590.968,1916.966,570.263,782.58,1888.181,753.795,1809.832,1725.285,1514.586,1346.703,1134.386,625.782,162.343,8.559
United States of America,1981,44.614,52.998,62.95,81.355,108.401,8.384,9.952,1930.87,45.451,208.353,414.598,582.806,1912.465,564.401,775.662,1885.419,748.616,1805.698,1722.517,1516.272,1348.064,1136.803,630.158,163.763,8.733
United States of America,1982,43.783,52.045,61.548,78.567,103.983,8.262,9.503,1931.243,42.435,200.963,399.545,569.025,1914.224,552.006,762.876,1888.808,737.46,1810.701,1730.28,1531.698,1362.218,1151.348,635.516,167.215,9.195
United States of America,1983,41.689,49.831,58.893,74.568,98.429,8.142,9.062,1980.499,39.536,197.726,394.044,565.67,1964.824,549.995,762.71,1940.963,738.849,1863.063,1782.773,1586.455,1414.829,1202.114,669.091,182.366,10.351
United States of America,1984,41.165,48.837,57.864,73.06,97.161,7.673,9.027,2004.11,39.297,202.097,393.103,565.369,1988.914,550.173,763.37,1964.813,739.269,1883.921,1802.013,1611.007,1438.741,1225.544,685.225,190.439,11.139
United States of America,1985,41.454,49.083,57.986,72.998,96.363,7.63,8.903,2054.681,38.377,207.353,395.773,568.689,2039.669,553.677,769.143,2016.304,745.778,1931.009,1847.328,1658.908,1485.992,1270.526,717.669,203.295,12.302
United States of America,1986,39.943,47.719,56.481,72.61,96.836,7.776,8.762,2075.898,40.355,219.131,401.437,571.757,2059.769,555.628,773.297,2035.543,749.071,1942.694,1856.767,1674.461,1504.141,1286.472,729.406,207.892,12.856
United States of America,1987,39.82,47.55,56.262,71.747,94.607,7.731,8.712,2095.695,38.345,222.697,402.139,569.417,2080.21,553.932,773.733,2057.35,750.873,1961.502,1872.998,1693.556,1526.278,1306.477,747.591,214.463,13.745
United States of America,1988,40.653,48.362,57.323,73.08,95.619,7.709,8.961,2142.071,38.296,230.625,407.725,573.273,2126.314,557.516,779.125,2103.775,756.586,2004.644,1911.446,1734.346,1568.798,1347.189,781.79,225.207,14.572
United States of America,1989,41.966,49.584,58.563,73.853,95.054,7.617,8.979,2121.731,36.491,235.35,408.29,567.604,2106.441,552.314,770.772,2085.24,749.571,1983.345,1886.381,1713.441,1554.127,1335.669,776.429,223.018,14.553
United States of America,1990,40.288,47.51,55.919,71.272,92.434,7.222,8.409,2122.424,36.515,238.913,407.261,562.398,2107.071,547.045,763.52,2085.909,742.358,1983.394,1883.511,1715.163,1560.026,1343.551,786.327,227.811,14.793
United States of America,1991,37.97,45.415,53.862,68.891,90.152,7.444,8.447,2145.493,36.29,244.774,411.783,563.303,2130.464,548.274,761.773,2109.203,740.512,2005.673,1900.719,1733.71,1582.19,1368.691,809.084,238.495,15.686
United States of America,1992,35.339,42.351,50.526,64.719,85.049,7.012,8.175,2153.14,34.523,247.232,413.406,559.911,2138.947,545.718,755.748,2118.617,735.418,2015.013,1905.908,1739.734,1593.229,1383.199,822.832,242.814,16.114
United States of America,1993,33.937,41.177,49.823,64.684,85.444,7.24,8.646,2245.846,35.621,256.868,428.134,573.777,2230.985,558.916,770.355,2210.225,749.595,2103.486,1988.978,1817.712,1672.069,1460.63,882.561,263.714,17.585
United States of America,1994,32.144,39.053,47.495,62.661,83.004,6.909,8.442,2257.522,35.509,262.38,435.512,577.815,2242.356,562.649,768.147,2222.013,747.804,2114.622,1995.142,1822.01,1679.707,1474.209,897.864,269.698,17.779
United States of America,1995,29.927,36.391,44.97,59.937,79.476,6.464,8.579,2291.369,34.506,265.282,440.856,580.789,2276.402,565.822,766.536,2256.863,746.997,2150.474,2026.087,1850.513,1710.58,1509.866,927.196,282.089,18.492
United States of America,1996,28.908,34.897,43.232,57.76,75.949,5.989,8.335,2294.574,32.717,250.136,426.258,564.384,2280.046,549.856,745.939,2261.857,727.75,2166.462,2044.438,1868.316,1730.19,1534.107,948.458,291.247,18.677
United States of America,1997,28.271,33.789,41.813,55.998,73.63,5.518,8.024,2295.951,31.817,235.005,413.656,548.329,2281.766,534.144,725.243,2264.134,707.611,2178.884,2060.946,1882.295,1747.622,1556.523,971.251,303.505,19.16
United States of America,1998,28.765,34.031,41.706,55.375,72.598,5.266,7.675,2317.032,30.892,230.308,412.573,545.831,2303.363,532.162,718.866,2286.14,701.643,2205.021,2086.724,1904.459,1771.201,1584.497,997.895,313.507,19.386
United States of America,1999,28.275,33.481,40.972,54.647,71.868,5.207,7.491,2372.041,30.896,231.67,421.892,554.911,2358.366,541.236,726.048,2341.145,708.827,2261.957,2140.371,1950.149,1817.13,1632.318,1042.955,332.144,20.168
United States of America,2000,28.32,33.289,40.612,54.05,72.1,4.969,7.323,2383.306,31.488,234.668,431.469,563.723,2369.868,550.285,730.139,2351.818,712.089,2274.042,2148.638,1951.837,1819.583,1639.729,1058.462,339.92,20.401
United States of America,2001,27.166,32.248,39.235,52.704,71.702,5.083,6.987,2393.684,32.467,241.925,446.052,578.274,2380.215,564.805,740.813,2361.217,721.815,2281.335,2151.759,1947.632,1815.41,1639.402,1069.021,342.88,20.37
United States of America,2002,27.577,32.415,39.403,53.109,72.608,4.839,6.988,2422.445,33.205,244.459,455.957,591.878,2408.739,578.172,751.639,2389.24,732.14,2311.189,2177.986,1966.488,1830.567,1657.1,1095.582,354.896,20.908
United States of America,2003,27.838,32.787,39.585,53.108,73.299,4.949,6.798,2427.072,33.714,245.585,463.686,604.761,2413.549,591.238,764.003,2393.358,743.812,2316.544,2181.487,1963.386,1822.311,1649.546,1101.578,358.521,21.022
United States of America,2004,27.838,32.601,39.352,52.928,72.883,4.763,6.751,2380.465,33.531,240.719,461.255,603.965,2366.889,590.389,759.377,2346.934,739.422,2272.567,2139.746,1919.21,1776.5,1607.512,1082.734,352.56,20.819
United States of America,2005,28.515,33.28,39.809,53.414,74.206,4.766,6.529,2432.351,34.397,243.716,474.868,622.876,2418.746,609.271,777.902,2397.954,757.11,2322.939,2188.635,1957.483,1809.475,1640.844,1119.245,370.121,21.918
United States of America,2006,29.14,33.772,39.843,53.53,74.969,4.632,6.071,2412.833,35.126,243.574,480.006,631.029,2399.146,617.342,785.228,2377.707,763.789,2301.612,2169.259,1932.827,1781.804,1613.918,1108.429,368.874,22.228
United States of America,2007,29.639,34.419,40.486,53.673,74.744,4.779,6.067,2410.11,34.258,237.593,475.898,631.179,2396.923,617.992,789.497,2375.852,768.426,2300.774,2172.517,1934.212,1778.931,1607.426,1112.445,372.743,22.691
United States of America,2008,28.356,33.139,38.677,51.022,71.296,4.784,5.538,2463.424,32.619,232.039,474.638,637.308,2451.079,624.963,804.634,2430.805,784.36,2357.035,2231.385,1988.786,1826.116,1646.445,1148.133,392.651,24.121
United States of America,2009,26.805,31.345,36.912,48.339,67.754,4.54,5.567,2431.976,30.842,227.979,475.962,641.512,2420.549,630.085,813.598,2401.134,794.183,2327.263,2203.997,1956.014,1790.464,1606.951,1122.891,386.453,23.766
United States of America,2010,24.709,29.149,34.338,45.174,64.349,4.441,5.189,2467.884,30.011,219.553,469.106,639.362,2457.048,628.526,817.487,2437.873,798.312,2365.66,2248.331,1998.778,1828.522,1639.561,1155.154,408.643,25.234
United States of America,2011,23.834,28.187,33.574,44.123,63.722,4.353,5.387,2519.59,30.148,219.62,476.596,652.348,2509.041,641.799,837.685,2489.442,818.086,2415.934,2299.97,2042.994,1867.242,1671.356,1183.914,428.77,26.626
United States of America,2012,23.588,27.887,33.088,43.1,62.588,4.299,5.201,2534.329,29.5,216.298,478.606,658.391,2524.317,648.379,853.716,2504.829,834.228,2430.241,2318.031,2055.723,1875.938,1670.601,1178.378,430.839,26.932
United States of America,2013,23.279,27.382,32.729,42.186,61.502,4.103,5.347,2578.401,28.773,215.964,483.253,667.963,2568.944,658.506,873.902,2549.628,854.586,2473.256,2362.437,2095.148,1910.438,1695.042,1185.747,437.357,27.184
United States of America,2014,23.201,27.036,32.398,42.027,61.452,3.834,5.362,2598.97,29.054,218.185,490.645,682.727,2589.341,673.098,895.848,2569.916,876.423,2490.012,2380.785,2108.325,1916.243,1693.493,1171.487,437.91,27.086
United States of America,2015,23.371,27.359,32.957,43.22,63.685,3.987,5.598,2674.712,30.728,226.503,501.718,701.213,2664.449,690.95,926.266,2643.984,905.801,2557.105,2448.209,2172.994,1973.499,1738.183,1197.715,452.205,27.351
United States of America,2016,23.084,27.142,32.838,43.806,65.763,4.057,5.696,2699.895,32.925,241.642,518.639,725.313,2688.927,714.345,957.212,2666.97,935.255,2569.579,2458.253,2181.256,1974.582,1731.715,1178.143,446.95,26.559
United States of America,2017,22.198,26.084,31.899,43.053,64.488,3.887,5.815,2764.047,32.589,246.85,521.868,734.694,2752.893,723.54,971.253,2731.458,949.818,2629.517,2517.197,2242.179,2029.353,1781.64,1201.005,460.179,27.181
United States of America,2018,21.309,25.144,30.851,41.575,61.726,3.835,5.707,2787.779,30.875,244.081,514.557,732.34,2777.055,721.616,973.243,2756.904,953.092,2655.635,2543.698,2273.222,2055.439,1803.812,1199.505,462.054,27.328
United States of America,2019,20.922,24.61,30.321,41.004,61.027,3.689,5.711,2812.15,30.706,246.367,510.246,730.791,2801.467,720.108,975.543,2781.444,955.52,2678.522,2565.783,2301.904,2081.359,1825.924,1201.265,460.098,27.144
United States of America,2020,19.281,22.849,28.643,41.389,65.9,3.568,5.794,3355.647,37.257,303.652,609.48,870.816,3342.901,858.07,1165.363,3318.39,1140.852,3190.16,3051.995,2746.167,2484.831,2177.538,1410.206,525.056,29.196
United States of America,2021,20.358,24.182,30.277,44.126,70.065,3.824,6.095,3462.605,39.788,346.804,681.293,965.611,3448.756,951.762,1283.928,3422.817,1257.989,3276.635,3115.801,2781.312,2496.994,2164.828,1358.717,491.219,27.316
United States of America,2022,20.226,23.713,29.147,40.957,64.178,3.487,5.434,3158.156,35.031,281.279,582.582,838.99,3146.346,827.18,1121.099,3123.125,1097.878,3004.572,2876.877,2575.574,2319.166,2025.247,1287.906,496.968,30.755
United States of America,2023,19.398,22.684,27.816,37.992,57.977,3.285,5.132,2947.842,30.161,244.219,495.408,717.811,2937.666,707.635,977.078,2917.681,957.093,2815.644,2703.623,2452.434,2230.031,1960.588,1263.067,487.651,29.913
