Country,Year,0,0-4,0-14,0-19,0-24,1-4,5-14,15+,15-24,15-49,15-59,15-64,20+,20-64,20-69,25+,25-69,40+,50+,60+,65+,70+,80+,90+,100+
United States of America,2033,14.453,17.31,20.923,29.313,48.856,2.857,3.613,3471.389,27.933,227.484,441.275,614.609,3462.999,606.219,838.39,3443.456,818.847,3349.962,3243.905,3030.114,2856.78,2624.609,1821.021,671.499,44.879
United States of America,2034,14.136,16.936,20.453,28.623,47.735,2.802,3.517,3527.609,27.282,225.452,439.296,608.541,3519.439,600.371,825.128,3500.327,806.016,3406.972,3302.157,3088.313,2919.068,2694.311,1892.567,704.69,46.134
United States of America,2035,13.853,16.601,20.041,27.951,46.734,2.748,3.44,3584.172,26.693,223.321,437.355,601.476,3576.262,593.566,813.31,3557.479,794.527,3464.201,3360.851,3146.817,2982.696,2762.952,1966.426,735.411,47.652
United States of America,2036,13.587,16.284,19.659,27.3,45.806,2.697,3.375,3640.316,26.147,221.101,435.395,594.41,3632.675,586.769,803.404,3614.169,784.898,3520.949,3419.215,3204.921,3045.906,2829.271,2041.209,774.952,49.148
United States of America,2037,13.303,15.953,19.254,26.664,44.88,2.65,3.301,3695.806,25.626,218.843,432.912,589.172,3688.396,581.762,794.862,3670.18,776.646,3577.004,3476.963,3262.894,3106.634,2893.534,2117.069,828.015,50.707
United States of America,2038,13.028,15.631,18.862,26.081,43.972,2.604,3.231,3750.296,25.11,216.413,429.894,585.548,3743.077,578.329,787.057,3725.186,769.166,3632.091,3533.883,3320.402,3164.748,2956.02,2193.778,882.197,52.522
United States of America,2039,12.78,15.341,18.516,25.583,43.117,2.561,3.175,3805.976,24.601,213.943,426.831,582.892,3798.909,575.825,779.777,3781.375,762.243,3688.367,3592.033,3379.145,3223.084,3019.132,2271.115,932.933,54.451
United States of America,2040,12.484,14.999,18.114,25.073,42.161,2.515,3.115,3856.386,24.047,210.978,422.66,579.593,3849.427,572.634,770.305,3832.339,753.217,3739.622,3645.408,3433.726,3276.793,3079.122,2345.613,981.213,56.516
United States of America,2041,12.204,14.675,17.738,24.622,41.266,2.471,3.063,3906.782,23.528,208.031,418.381,576.6,3899.898,569.716,761.257,3883.254,744.613,3790.953,3698.751,3488.401,3330.182,3138.641,2419.821,1028.962,59.275
United States of America,2042,11.889,14.311,17.321,24.094,40.398,2.422,3.01,3952.073,23.077,205.276,413.854,572.826,3945.3,566.053,754.189,3928.996,737.885,3837.238,3746.797,3538.219,3379.247,3191.111,2489.418,1077.111,63.528
United States of America,2043,11.581,13.952,16.913,23.57,39.603,2.371,2.961,3993.808,22.69,202.713,409.152,568.182,3987.151,561.525,748.768,3971.118,732.735,3880.14,3791.095,3584.656,3425.626,3238.383,2554.831,1126.861,68.652
United States of America,2044,11.263,13.58,16.491,23.055,38.849,2.317,2.911,4032.131,22.358,200.406,404.504,562.948,4025.567,556.384,743.727,4009.773,727.933,3919.811,3831.725,3627.627,3469.183,3281.84,2616.216,1178.129,73.006
United States of America,2045,10.955,13.215,16.076,22.546,38.172,2.261,2.861,4064.319,22.096,198.218,399.398,556.511,4057.849,550.041,738.096,4042.223,722.47,3953.56,3866.101,3664.921,3507.808,3319.753,2670.42,1229.371,76.267
United States of America,2046,10.618,12.821,15.632,22.011,37.506,2.203,2.811,4092.966,21.874,196.246,394.211,549.707,4086.587,543.328,732.458,4071.092,716.963,3983.935,3896.72,3698.755,3543.259,3354.129,2717.78,1279.79,81.645
United States of America,2047,10.306,12.454,15.22,21.517,36.83,2.148,2.766,4120.305,21.61,194.487,389.178,542.997,4114.008,536.7,726.472,4098.695,711.159,4013.135,3925.818,3731.127,3577.308,3387.536,2760.488,1330.293,89.856
United States of America,2048,10.03,12.125,14.849,21.08,36.231,2.095,2.724,4146.692,21.382,192.983,384.282,536.859,4140.461,530.628,720.53,4125.31,705.379,4041.278,3953.709,3762.41,3609.833,3419.931,2799.45,1381.002,97.187
United States of America,2049,9.729,11.767,14.441,20.596,35.597,2.038,2.674,4163.591,21.156,191.156,378.396,529.924,4157.436,523.769,712.649,4142.435,697.648,4059.963,3972.435,3785.195,3633.667,3444.787,2832.155,1429.5,102.793
United States of America,2050,9.485,11.472,14.103,20.198,35.073,1.988,2.631,4181.91,20.97,189.467,372.661,523.687,4175.815,517.592,705.089,4160.94,690.214,4079.79,3992.443,3809.249,3658.223,3470.726,2866.182,1476.598,107.636
United States of America,2051,9.236,11.172,13.755,19.785,34.525,1.936,2.583,4193.179,20.77,187.52,366.573,516.867,4187.149,510.837,696.371,4172.409,681.631,4092.514,4005.659,3826.606,3676.312,3490.778,2894.695,1521.382,112.385
United States of America,2052,8.986,10.871,13.402,19.367,33.973,1.886,2.531,4197.969,20.571,185.466,360.817,509.765,4192.004,503.8,687.014,4177.398,672.408,4098.738,4012.503,3837.152,3688.204,3504.99,2913.674,1561.84,117.642
United States of America,2053,8.769,10.609,13.09,18.998,33.492,1.839,2.481,4201.725,20.402,183.435,356.042,502.94,4195.817,497.032,678.452,4181.323,663.958,4103.802,4018.29,3845.683,3698.785,3517.365,2926.439,1597.28,123.525
United States of America,2054,8.56,10.356,12.786,18.638,33.027,1.796,2.43,4201.93,20.241,181.228,351.952,495.806,4196.078,489.954,670.16,4181.689,655.771,4105.277,4020.702,3849.978,3706.124,3525.918,2934.545,1628.208,129.886
United States of America,2055,8.355,10.107,12.481,18.267,32.534,1.753,2.374,4196.291,20.053,178.626,348.05,487.639,4190.505,481.853,660.919,4176.238,646.652,4101.022,4017.665,3848.241,3708.652,3529.586,2938.108,1651.618,136.36
United States of America,2056,8.178,9.891,12.212,17.936,32.1,1.714,2.321,4191.192,19.888,175.934,344.972,480.055,4185.468,474.331,652.411,4171.304,638.247,4097.171,4015.258,3846.22,3711.137,3533.057,2940.556,1666.714,142.615
United States of America,2057,8.018,9.698,11.97,17.63,31.702,1.68,2.272,4186.612,19.732,173.107,342.458,473.495,4180.952,467.835,644.489,4166.88,630.417,4093.688,4013.505,3844.154,3713.117,3536.463,2943.746,1675.862,148.78
United States of America,2058,7.858,9.504,11.726,17.314,31.289,1.647,2.222,4178.541,19.563,170.194,339.906,467.463,4172.953,461.875,635.939,4158.978,621.964,4086.617,4008.347,3838.635,3711.078,3537.014,2945.583,1681.042,154.937
United States of America,2059,7.725,9.342,11.517,17.029,30.913,1.618,2.175,4172.316,19.396,167.544,337.52,462.535,4166.804,457.023,627.478,4152.92,613.594,4081.256,4004.772,3834.796,3709.781,3539.326,2949.281,1687.916,160.738
United States of America,2060,7.57,9.154,11.275,16.691,30.449,1.584,2.121,4158.821,19.174,164.761,334.085,457.208,4153.405,451.792,616.904,4139.647,603.146,4068.692,3994.06,3824.736,3701.613,3536.501,2950.653,1699.022,166.058
United States of America,2061,7.44,8.997,11.07,16.396,30.032,1.556,2.073,4151.79,18.962,162.391,330.941,453.169,4146.464,447.843,607.473,4132.828,593.837,4062.441,3989.399,3820.849,3698.621,3538.991,2956.885,1712.645,171.21
United States of America,2062,7.315,8.846,10.876,16.108,29.611,1.532,2.03,4146.533,18.735,160.121,327.737,449.498,4141.301,444.266,598.851,4127.798,585.348,4058.032,3986.412,3818.796,3697.035,3542.45,2965.202,1719.414,175.629
United States of America,2063,7.197,8.704,10.691,15.827,29.183,1.506,1.987,4143.293,18.492,157.915,324.199,445.913,4138.157,440.777,591.098,4124.801,577.742,4055.632,3985.378,3819.094,3697.38,3547.059,2975.489,1720.087,179.019
United States of America,2064,7.087,8.57,10.516,15.555,28.747,1.484,1.946,4142.571,18.231,155.683,320.162,442.147,4137.532,437.108,584.157,4124.34,570.965,4055.725,3986.888,3822.409,3700.424,3553.375,2988.016,1720.943,181.95
United States of America,2065,6.981,8.443,10.352,15.291,28.302,1.462,1.909,4144.916,17.95,153.395,315.66,437.913,4139.977,432.974,577.893,4126.966,564.882,4058.923,3991.521,3829.256,3707.003,3562.084,3004.153,1724.35,183.62
United States of America,2066,6.877,8.318,10.191,15.031,27.853,1.441,1.873,4150.591,17.662,151.19,310.634,433.365,4145.751,428.525,572.219,4132.929,559.397,4065.44,3999.401,3839.957,3717.226,3573.532,3023.82,1730.509,183.757
United States of America,2067,6.78,8.201,10.042,14.792,27.424,1.422,1.841,4159.872,17.382,149.181,305.225,428.855,4155.122,424.105,567.145,4142.49,554.513,4075.532,4010.691,3854.647,3731.017,3587.977,3046.761,1742.638,183.466
United States of America,2068,6.699,8.105,9.919,14.587,27.035,1.405,1.814,4176.789,17.116,147.494,300.105,424.444,4172.121,419.776,562.893,4159.673,550.445,4093.191,4029.295,3876.684,3752.345,3609.228,3076.462,1761.921,183.688
United States of America,2069,6.591,7.976,9.759,14.337,26.571,1.385,1.783,4189.231,16.812,145.606,294.566,418.442,4184.653,413.864,557.015,4172.419,544.781,4106.55,4043.625,3894.665,3770.789,3627.638,3105.828,1785.46,185.667
United States of America,2070,6.495,7.861,9.616,14.112,26.137,1.366,1.755,4206.62,16.521,143.977,289.639,412.241,4202.124,407.745,551.052,4190.099,539.027,4124.825,4062.643,3916.981,3794.379,3651.072,3140.717,1816.369,190.201
United States of America,2071,6.396,7.745,9.477,13.9,25.726,1.349,1.732,4228.934,16.249,142.537,285.294,405.785,4224.511,401.362,545.229,4212.685,533.403,4147.994,4086.397,3943.64,3823.149,3679.282,3179.663,1852.141,194.862
United States of America,2072,6.302,7.633,9.342,13.697,25.335,1.332,1.709,4252.877,15.993,141.012,281.129,398.784,4248.522,394.429,539.294,4236.884,527.656,4172.787,4111.865,3971.748,3854.093,3709.228,3218.903,1890.744,196.46
United States of America,2073,6.192,7.504,9.189,13.475,24.914,1.312,1.685,4274.976,15.725,139.292,276.694,391.21,4270.69,386.924,532.176,4259.251,520.737,4195.876,4135.684,3998.282,3883.766,3738.514,3256.012,1930.048,196.082
United States of America,2074,6.081,7.372,9.033,13.251,24.497,1.291,1.661,4295.425,15.464,137.597,272.116,383.789,4291.207,379.571,524.117,4279.961,512.871,4217.348,4157.828,4023.309,3911.636,3767.09,3290.466,1968.601,196.508
United States of America,2075,5.981,7.251,8.891,13.051,24.123,1.271,1.64,4318.39,15.232,136.02,267.769,377.285,4314.23,373.125,516.111,4303.158,505.039,4241.297,4182.37,4050.621,3941.105,3798.119,3324.673,2008.528,198.328
United States of America,2076,5.889,7.141,8.762,12.87,23.785,1.253,1.621,4342.8,15.023,134.546,263.752,371.486,4338.692,367.378,507.798,4327.777,496.883,4266.659,4208.254,4079.048,3971.314,3830.894,3358.172,2048.692,201.257
United States of America,2077,5.79,7.023,8.623,12.676,23.428,1.232,1.6,4362.93,14.805,132.929,259.728,365.48,4358.877,361.427,498.24,4348.125,487.488,4287.845,4230.001,4103.202,3997.45,3860.637,3387.542,2086.971,206.264
United States of America,2078,5.678,6.888,8.465,12.461,23.049,1.21,1.577,4376.743,14.584,131.164,255.721,359.161,4372.747,355.165,487.96,4362.159,477.372,4302.805,4245.579,4121.022,4017.582,3884.787,3411.681,2124.419,212.749
United States of America,2079,5.587,6.78,8.339,12.292,22.741,1.193,1.559,4395.342,14.402,129.653,252.526,353.7,4391.389,349.747,479.336,4380.94,468.887,4322.442,4265.689,4142.816,4041.642,3912.053,3438.137,2164.68,220.12
United States of America,2080,5.479,6.65,8.187,12.093,22.404,1.171,1.537,4407.008,14.217,128.012,249.398,347.824,4403.102,343.918,470.737,4392.791,460.426,4335.206,4278.996,4157.61,4059.184,3932.365,3459.829,2205.69,228.586
United States of America,2081,5.379,6.531,8.048,11.909,22.085,1.152,1.517,4417.817,14.037,126.369,246.475,342.198,4413.956,338.337,462.787,4403.78,452.611,4347.121,4291.448,4171.342,4075.619,3951.169,3480.898,2246.111,236.885
United States of America,2082,5.281,6.412,7.907,11.726,21.782,1.132,1.495,4424.577,13.875,124.773,243.4,336.983,4420.758,333.164,455.147,4410.702,445.091,4354.928,4299.804,4181.177,4087.594,3965.611,3498.187,2280.345,244.613
United States of America,2083,5.197,6.31,7.786,11.567,21.513,1.114,1.476,4432.936,13.727,123.274,240.614,332.585,4429.155,328.804,448.316,4419.209,438.37,4364.277,4309.662,4192.322,4100.351,3980.839,3516.52,2309.237,251.491
United States of America,2084,5.097,6.188,7.64,11.375,21.198,1.092,1.452,4432.272,13.558,121.52,237.467,327.742,4428.537,324.007,440.455,4418.714,430.632,4364.704,4310.752,4194.805,4104.53,3988.082,3529.46,2329.712,257.437
United States of America,2085,5.007,6.079,7.507,11.197,20.896,1.072,1.428,4430.041,13.389,119.723,234.305,323.301,4426.351,319.611,432.616,4416.652,422.917,4363.574,4310.318,4195.736,4106.74,3993.735,3541.877,2344.119,263.564
United States of America,2086,4.925,5.978,7.384,11.03,20.61,1.054,1.406,4428.808,13.226,117.964,231.308,319.283,4425.162,315.637,425.32,4415.582,415.74,4363.396,4310.844,4197.5,4109.525,3999.842,3556.12,2354.132,269.615
United States of America,2087,4.845,5.88,7.262,10.863,20.331,1.035,1.382,4427.149,13.069,116.23,228.4,315.104,4423.548,311.503,418.519,4414.08,409.051,4362.731,4310.919,4198.749,4112.045,4005.029,3571.332,2360.557,275.461
United States of America,2088,4.763,5.78,7.138,10.691,20.046,1.017,1.358,4423.796,12.908,114.431,225.398,310.793,4420.243,307.24,411.977,4410.888,402.622,4360.37,4309.365,4198.398,4113.003,4008.266,3585.683,2365.209,282.041
United States of America,2089,4.697,5.7,7.037,10.546,19.801,1.003,1.337,4424.252,12.764,112.764,222.683,307.064,4420.743,303.555,406.336,4411.488,397.081,4361.71,4311.488,4201.569,4117.188,4014.407,3601.987,2371.638,289.564
United States of America,2090,4.625,5.611,6.924,10.382,19.525,0.985,1.313,4424.223,12.601,110.976,219.735,303.027,4420.765,299.569,400.744,4411.622,391.601,4362.604,4313.247,4204.488,4121.196,4020.021,3617.508,2381.449,298.128
United States of America,2091,4.556,5.528,6.82,10.231,19.269,0.971,1.292,4429.946,12.449,109.302,217.018,299.36,4426.535,295.949,395.892,4417.497,386.854,4369.174,4320.644,4212.928,4130.586,4030.643,3636.799,2396.392,305.867
United States of America,2092,4.491,5.448,6.719,10.078,18.999,0.957,1.271,4436.966,12.28,107.537,214.074,295.419,4433.607,292.06,390.351,4424.686,381.43,4377.073,4329.429,4222.892,4141.547,4043.256,3657.799,2414.385,310.91
United States of America,2093,4.426,5.369,6.618,9.925,18.724,0.943,1.249,4448.134,12.106,105.791,211.107,291.513,4444.827,288.206,384.867,4436.028,376.068,4389.104,4342.343,4237.027,4156.621,4059.96,3682.583,2438.761,313.664
United States of America,2094,4.361,5.29,6.517,9.773,18.447,0.929,1.227,4463.603,11.93,104.084,208.138,287.641,4460.347,284.385,379.642,4451.673,370.968,4405.407,4359.519,4255.465,4175.962,4080.705,3711.66,2471.025,314.801
United States of America,2095,4.302,5.217,6.424,9.628,18.176,0.916,1.207,4482.803,11.752,102.416,205.16,283.792,4479.599,280.588,374.479,4471.051,365.931,4425.418,4380.387,4277.643,4199.011,4105.12,3744.522,2510.543,315.088
United States of America,2096,4.249,5.153,6.342,9.498,17.926,0.904,1.189,4506.925,11.584,100.871,202.343,280.238,4503.769,277.082,369.777,4495.341,361.349,4450.296,4406.054,4304.582,4226.687,4133.992,3781.083,2558.684,315.397
United States of America,2097,4.194,5.086,6.256,9.359,17.655,0.892,1.17,4529.716,11.399,99.245,199.247,276.332,4526.613,273.229,364.663,4518.317,356.367,4473.903,4430.471,4330.469,4253.384,4161.95,3816.43,2613.16,316.405
United States of America,2098,4.133,5.012,6.164,9.214,17.38,0.879,1.152,4552.644,11.216,97.676,196.145,272.419,4549.594,269.369,359.612,4541.428,351.446,4497.625,4454.968,4356.499,4280.225,4189.982,3850.9,2669.576,318.971
United States of America,2099,4.083,4.951,6.086,9.088,17.132,0.869,1.135,4576.503,11.046,96.23,193.203,268.755,4573.501,265.753,354.963,4565.457,346.919,4522.231,4480.273,4383.3,4307.748,4218.538,3884.754,2723.455,323.542
United States of America,2100,4.015,4.87,5.986,8.933,16.837,0.855,1.116,4591.272,10.851,94.615,189.809,264.426,4588.325,261.479,349.441,4580.421,341.537,4537.851,4496.657,4401.463,4326.846,4238.884,3910.295,2769.12,330.584
