Country,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
Germany,1978,797.7315,787.642,769.559,767.905,786.504,839.5165,936.397,1006.442,1074.641,1163.6375,1222.7945,1268.844,1299.8375,1323.4815,1336.761,1314.1345,1291.7645,1273.2695,1244.224,1201.1225,1163.317,1145.4535,1126.1275,1120.12,1110.9,1103.927,1102.5195,1107.243,1104.986,1052.8625,990.7985,913.308,819.0345,907.027,1050.0925,1049.8225,1147.993,1302.5225,1336.11,1287.1635,1213.321,1175.876,1164.122,1123.771,994.502,901.677,922.7985,972.2145,995.7935,991.101,961.8645,923.852,919.615,890.647,859.0565,881.763,931.53,954.0295,836.977,598.5765,466.486,481.413,585.895,758.1705,857.8765,871.3495,849.7885,827.891,832.2225,818.0975,787.3045,753.339,714.18,677.536,631.573,588.3795,547.933,492.1925,435.6015,385.9755,337.292,292.195,250.4615,210.4815,177.4525,145.723,118.5555,94.0615,73.236,56.6425,42.159,30.5575,21.526,14.8785,9.913,6.43,4.09,2.5425,1.5105,0.8625,0.96
Germany,1979,805.1255,797.043,789.072,772.366,771.002,789.1015,837.6365,935.96,1010.4785,1079.3095,1168.111,1227.869,1273.118,1304.6525,1328.9545,1343.3775,1320.85,1299.24,1282.375,1253.095,1208.3225,1170.4225,1154.356,1135.39,1127.302,1116.093,1107.504,1104.8505,1108.5325,1105.687,1052.927,990.075,911.99,817.7665,905.7535,1048.7865,1048.2605,1146.2555,1300.4065,1333.683,1284.8515,1210.834,1173.321,1161.222,1120.5615,991.172,898.5595,919.1655,967.9725,991.0985,985.9255,956.3915,918.32,913.665,884.386,852.694,874.607,923.1015,944.4505,827.904,591.472,460.321,474.432,576.79,745.222,841.6655,853.111,830.256,806.428,808.036,791.5,758.5455,722.6615,682.091,643.329,596.07,551.6785,510.368,455.187,399.2515,350.5725,303.31,259.8885,220.1075,182.5335,151.7075,122.7,98.102,76.3795,58.3565,44.2085,32.1105,22.6785,15.6075,10.5405,6.8375,4.304,2.6585,1.6045,0.925,1.049
Germany,1980,834.6405,806.06,799.713,792.7055,776.3035,774.4525,789.086,838.5325,941.193,1016.549,1085.7385,1175.7485,1234.129,1279.115,1312.544,1339.2995,1354.8425,1333.5465,1311.8975,1293.962,1264.371,1218.733,1182.844,1166.5305,1146.532,1136.374,1123.233,1113.03,1109.1165,1111.8395,1108.7645,1054.65,991.086,912.4655,818.154,906.2535,1048.72,1048.0715,1145.841,1299.436,1332.611,1283.4165,1209.2825,1171.2845,1158.8665,1117.757,988.5225,895.78,915.7815,963.9735,986.496,980.7185,950.929,912.5465,907.5015,878.075,845.892,866.904,914.244,934.3285,818.272,583.776,453.6415,467.2085,566.945,731.4335,824.6695,833.655,809.1115,783.676,782.5205,763.365,728.337,691.043,648.3135,608.0255,559.551,514.369,472.542,417.789,362.967,315.6765,270.256,228.846,191.367,156.407,128.002,101.804,79.8705,61.0115,45.761,33.8635,23.9535,16.5645,11.155,7.332,4.617,2.825,1.6955,0.993,1.149
Germany,1981,855.909,834.7425,807.7065,802.2365,795.3845,778.2505,773.731,788.7985,842.8125,946.7385,1022.362,1094.675,1182.5535,1239.812,1286.933,1324.3315,1349.8155,1366.069,1344.5285,1321.0525,1304.021,1272.9835,1228.3905,1191.2445,1174.064,1152.7625,1141.2555,1126.4815,1115.589,1110.626,1114.062,1109.6765,1055.163,990.8135,912.0215,817.817,905.5135,1047.89,1047.2155,1144.418,1298.134,1330.887,1281.1295,1207.1485,1168.729,1156.019,1114.3995,985.3815,892.441,911.8375,959.5845,981.5175,974.9675,944.8475,906.3125,900.8795,871.0685,838.4145,858.5635,904.5045,923.567,807.7155,575.3155,446.502,459.189,556.4085,716.662,806.2585,812.846,786.54,759.591,755.224,733.3825,696.6485,657.3155,613.1285,571.042,521.844,476.5015,433.644,380.073,326.9065,281.3875,238.1945,199.0085,163.9755,131.935,106.175,82.9795,63.8485,47.768,35.04,25.264,17.4255,11.774,7.725,4.9305,3.0155,1.792,1.043,1.236
Germany,1982,852.9145,853.758,833.8175,807.5525,802.2625,794.691,775.344,770.7645,789.4775,844.6465,948.666,1026.791,1097.618,1185.123,1243.1985,1292.864,1327.3615,1353.096,1369.5895,1347.4455,1324.204,1306.128,1274.681,1229.408,1191.1325,1173.3625,1151.373,1139.173,1124.1165,1113.1755,1108.726,1111.7175,1107.1415,1052.3415,988.046,909.279,815.1665,903.0025,1045.2115,1044.258,1141.716,1294.904,1326.941,1277.487,1203.349,1164.8625,1151.501,1109.9135,980.9295,887.9125,906.992,954.184,975.328,968.3305,937.9025,899.282,893.4065,863.188,830.285,849.45,894.1065,911.813,796.078,566.2805,438.9675,450.5325,545.1045,700.972,786.561,790.679,762.9445,733.8115,726.4675,702.048,663.5145,622.3615,576.6505,533.1445,484.0395,437.9935,395.158,342.8175,291.632,248.2975,207.446,170.8305,138.7365,109.7775,86.811,66.604,50.1905,36.732,26.265,18.443,12.4105,8.177,5.2135,3.231,1.9185,1.1055,1.3175
Germany,1983,837.178,849.8,851.5475,832.045,806.053,800.538,790.76,771.2115,768.8675,788.077,843.3915,947.7335,1025.8805,1096.744,1184.317,1242.693,1291.3415,1326.1115,1352.6085,1368.9495,1347.2535,1323.126,1304.605,1272.712,1227.2715,1188.5275,1170.063,1147.6545,1135.397,1120.342,1109.5235,1104.977,1108.0165,1103.282,1048.47,984.2625,905.7705,811.8685,899.653,1041.7135,1040.7195,1137.7775,1290.511,1322.049,1272.6935,1198.509,1159.904,1146.228,1104.451,975.574,882.4865,901.257,947.8065,968.2885,960.7985,930.2065,891.4825,885.213,854.815,821.542,839.456,882.754,898.931,783.778,556.821,430.773,441.53,533.192,684.2085,765.599,767.183,737.742,706.711,696.483,669.537,629.0625,586.3595,539.3545,495.1875,445.8605,399.786,356.9535,306.265,257.616,216.584,178.641,145.073,115.915,90.1285,69.979,52.6535,38.836,27.746,19.296,13.185,8.6525,5.549,3.436,2.0665,1.19,1.4095
Germany,1984,813.822,833.9215,847.0645,848.873,829.531,803.2625,795.504,785.575,768.005,765.759,785.196,840.6235,945.067,1023.3495,1094.308,1182.3055,1240.2265,1289.504,1325.4165,1351.963,1369.194,1346.876,1322.164,1303.457,1271.225,1225.5995,1186.417,1167.1575,1144.586,1132.0915,1117.0225,1105.8935,1101.4635,1104.1645,1098.7145,1043.7465,979.1715,900.695,807.1025,894.4835,1036.6665,1035.456,1132.019,1284.2565,1315.2485,1265.9215,1191.8695,1153.297,1139.5605,1097.829,968.7795,875.844,894.602,940.56,960.4025,952.6605,921.8485,883.0735,876.392,845.822,811.871,828.7865,870.5545,885.129,770.793,546.6685,422.2315,431.991,520.669,666.2255,743.4625,742.5285,711.117,678.6185,665.2085,635.8835,593.8135,549.9005,502.0295,457.057,407.887,362.065,319.883,271.382,225.406,187.1545,152.266,121.704,95.6115,73.009,55.625,41.0555,29.569,20.5185,13.928,9.302,5.9315,3.6975,2.224,1.298,1.5325
Germany,1985,808.714,812.632,832.5885,845.3685,847.6155,827.6555,798.3755,790.8325,783.621,766.066,764.042,783.65,839.2195,943.719,1022.497,1094.489,1181.855,1240.258,1292.2975,1328.7205,1357.087,1373.744,1350.5705,1326.31,1306.672,1274.2205,1227.6175,1187.1515,1167.656,1144.258,1131.372,1115.72,1104.4745,1099.3535,1101.222,1095.3985,1039.6405,974.73,896.505,802.5885,890.126,1032.095,1030.4435,1126.808,1278.18,1308.8035,1259.356,1185.416,1146.844,1133.1755,1090.9265,961.835,869.284,887.891,933.077,952.362,944.216,913.121,874.1565,866.9195,835.786,801.433,817.401,857.6815,870.784,757.1945,536.056,412.9085,422.0295,507.301,647.5605,720.5745,716.682,683.782,649.396,632.6565,601.2715,558.005,513.0305,464.2445,418.742,370.1015,325.091,283.9905,237.918,194.9675,159.611,127.8575,100.4885,77.6435,58.2125,43.4265,31.3335,22.0235,14.9175,9.879,6.4165,3.9795,2.411,1.408,1.6835
Germany,1986,829.1075,810.6015,814.713,834.3995,847.6005,849.4035,826.082,797.106,792.317,785.2325,767.634,765.9245,785.4455,841.021,946.349,1026.5135,1097.353,1184.496,1246.216,1299.0925,1337.901,1365.6915,1382.4255,1359.8735,1334.803,1314.231,1280.6845,1232.64,1191.9005,1171.484,1147.3345,1133.6215,1117.7235,1105.596,1100.1855,1101.4815,1094.8585,1038.7705,973.8235,895.2645,801.3355,888.523,1030.223,1028.148,1124.111,1274.6655,1304.584,1254.8785,1180.868,1142.099,1127.876,1085.246,955.971,863.663,881.734,925.8905,944.3825,935.812,904.0965,864.887,856.78,825.2435,790.766,805.676,844.166,855.774,742.677,524.7575,403.418,411.3415,493.183,627.884,696.1715,689.5185,654.838,618.505,599.0105,565.528,521.085,475.054,425.84,380.247,332.452,288.7065,249.1375,205.898,166.1805,133.9385,105.494,81.509,61.8245,45.3045,33.1415,23.3755,15.9455,10.5345,6.791,4.2875,2.5825,1.5185,1.826
Germany,1987,854.6935,829.2095,812.1315,815.859,835.583,847.6165,847.2955,825.9285,798.066,792.65,785.5405,769.0945,766.8245,785.079,840.5465,949.684,1026.532,1104.268,1193.4455,1254.104,1308.382,1341.5725,1366.6675,1382.1635,1359.132,1334.7755,1311.3655,1276.614,1228.8135,1187.551,1168.923,1144.2905,1129.5625,1107.716,1100.8355,1096.4365,1100.7075,1095.5445,1042.31,979.0265,903.9805,809.091,892.2145,1036.5905,1033.6965,1128.8865,1280.3535,1306.9195,1257.888,1183.7675,1144.939,1128.4755,1083.48,955.917,862.8445,877.789,921.313,938.182,929.9875,897.9625,858.8535,850.018,816.3145,782.12,795.9565,832.791,842.92,728.653,512.212,392.526,400.056,478.073,606.74,671.8245,662.2135,625.2685,586.609,564.4365,529.451,484.9115,437.268,388.1485,342.816,296.403,254.302,216.5865,176.391,140.1395,111.078,86.038,65.2845,48.533,34.8875,24.9075,17.071,11.36,7.3125,4.582,2.811,1.643,1.9945
Germany,1988,878.6885,857.321,833.5655,816.415,820.3885,838.0505,848.1455,850.104,829.3095,800.9015,795.345,789.3455,772.177,768.4265,786.7165,846.3585,951.503,1034.3675,1116.102,1204.942,1266.073,1315.1225,1345.896,1370.363,1385.534,1363.6135,1336.3085,1311.4595,1276.944,1229.2115,1189.5225,1170.768,1144.703,1124.0305,1106.9975,1101.0995,1099.1,1104.183,1101.304,1049.693,989.4755,913.177,813.9705,899.8905,1043.1805,1039.7075,1136.175,1283.994,1310.784,1261.7635,1187.701,1146.6695,1127.7535,1083.845,955.4065,859.906,874.72,916.252,933.2185,924.4585,892.0265,852.68,841.257,808.076,773.445,786.1465,821.211,827.178,712.0515,499.182,381.7935,388.1195,462.1285,586.5345,646.572,633.569,594.057,553.832,529.841,494.1185,447.7595,399.912,351.3405,306.8865,262.118,221.9805,186.488,149.567,116.843,91.1695,69.4075,51.656,37.6565,26.428,18.4355,12.3325,7.9825,5.0005,3.045,1.814,2.203
Germany,1989,890.431,889.148,869.004,845.9215,828.769,831.8515,846.9215,857.3505,860.353,839.112,810.407,804.8185,798.3365,780.689,777.709,797.4745,855.204,958.285,1048.4955,1133.378,1223.3045,1284.9795,1335.4015,1367.8165,1392.2375,1406.5935,1383.6035,1355.0815,1328.8815,1294.2325,1245.6375,1205.037,1185.2735,1158.3035,1136.6215,1118.4405,1110.7215,1107.2885,1111.218,1107.326,1054.843,993.084,915.7905,815.5195,901.0535,1044.072,1040.328,1136.017,1283.0995,1309.333,1259.8865,1185.4175,1143.9715,1124.0195,1079.6395,950.906,855.4625,869.633,909.842,925.9415,915.8315,882.7815,843.0595,831.135,797.4,761.99,773.239,805.826,809.909,695.606,486.1665,370.778,375.5715,446.169,564.121,619.416,603.0685,562.0575,520.7195,494.224,457.1045,410.205,362.7265,315.266,271.888,229.1035,191.3375,158.364,124.92,95.937,73.4775,54.862,40.043,28.518,19.583,13.337,8.656,5.4495,3.316,1.96,2.424
Germany,1990,901.4265,902.9915,902.553,882.634,859.513,841.9415,843.2285,858.486,869.424,872.15,850.562,821.782,815.7095,808.503,791.5525,789.836,808.855,864.6775,974.8295,1068.35,1154.465,1244.3765,1307.3865,1358.2465,1389.6575,1413.2265,1426.407,1402.0595,1372.0525,1345.281,1310.9345,1260.929,1219.5415,1198.842,1171.448,1148.758,1128.978,1119.5665,1115.889,1118.9415,1113.8605,1059.8775,996.347,918.3805,816.9385,903.2925,1045.883,1040.7735,1137.2005,1282.5315,1308.3575,1258.214,1183.8905,1141.3045,1120.6615,1075.559,945.826,851.0285,864.75,903.8485,918.3665,907.168,873.298,833.452,820.7315,785.982,749.819,759.6205,789.9085,791.7035,678.548,471.795,359.0685,362.8625,429.6045,541.1775,590.764,571.7105,529.181,486.4155,457.62,419.22,372.502,325.791,279.6175,237.776,197.3925,162.332,132.1615,102.3645,77.03,57.769,42.246,30.125,20.951,14.0225,9.257,5.8315,3.562,2.0995,2.5955
Germany,1991,877.7265,910.1025,914.2875,914.218,894.4645,870.7675,852.1375,853.44,868.673,880.104,882.526,861.0275,831.9,825.412,818.952,803.346,801.508,819.283,880.509,993.5155,1088.885,1174.436,1265.7295,1328.0585,1376.837,1407.24,1429.973,1441.0535,1416.092,1385.3295,1358.9005,1323.971,1272.617,1230.684,1209.443,1181.4505,1157.809,1136.4285,1126.797,1122.762,1124.558,1118.7855,1063.296,999.398,919.3955,819.1465,903.54,1044.8355,1041.141,1135.5165,1280.79,1305.6375,1255.877,1180.5985,1137.446,1116.073,1069.2365,940.7125,845.702,858.697,895.6255,909.288,897.119,862.8855,822.6755,808.812,773.199,736.8985,744.8385,772.3775,772.3385,658.8625,458.381,346.9675,349.3925,412.1655,516.3225,560.8625,539.101,495.264,451.054,420.544,381.337,334.9845,289.4505,245.1115,205.2885,167.775,135.657,108.4535,82.4005,60.6885,44.545,31.8335,22.13,14.988,9.7325,6.235,3.808,2.2525,2.7715
Germany,1992,828.284,886.112,920.7835,925.814,925.925,906.061,881.1675,862.0365,863.7145,878.8135,890.3185,892.556,870.7425,841.702,835.494,830.4065,815.6045,813.8585,836.624,902.2435,1019.6165,1114.3435,1202.72,1292.5545,1353.463,1399.837,1428.602,1449.6355,1459.176,1432.883,1401.7315,1373.8525,1338.8325,1285.867,1243.046,1220.7465,1192.25,1167.7185,1145.4215,1134.7535,1129.8595,1130.647,1124.1655,1067.4535,1001.9695,921.639,819.1055,902.7635,1043.705,1038.9,1133.419,1277.597,1302.207,1251.7485,1176.2135,1132.4515,1109.8875,1063.024,933.759,838.7505,850.1875,886.059,898.8805,886.075,851.15,810.6525,795.7385,759.942,722.722,728.7065,753.659,751.318,640.3715,443.3025,334.096,334.9905,393.225,490.905,530.1825,506.0155,460.7755,415.988,384.049,344.456,299.048,255.086,212.978,175.616,141.091,112.1485,88.015,65.4555,47.209,33.88,23.624,15.9935,10.524,6.637,4.123,2.4405,3.004
Germany,1993,812.8275,837.4895,895.332,930.6945,935.944,936.4295,915.598,890.017,871.697,873.2985,888.3085,899.54,901.324,879.4305,850.394,845.8515,842.25,827.8695,830.4865,857.786,927.3435,1043.846,1140.92,1228.041,1316.415,1374.592,1418.6325,1446.4075,1465.935,1473.9045,1447.133,1414.1325,1386.7835,1350.16,1296.544,1252.6265,1229.4215,1200.171,1175.1765,1151.7575,1140.0975,1134.086,1134.233,1126.662,1068.9205,1002.6085,921.3195,818.02,900.7965,1040.8165,1035.671,1129.916,1273.3235,1297.512,1246.556,1171.2025,1126.691,1103.1245,1055.5545,926.135,830.4605,841.1245,875.936,887.8875,874.1095,838.682,797.636,782.2055,745.6955,707.65,711.9035,733.798,729.2615,619.5165,427.3595,320.523,319.9695,374.1365,464.5815,498.8845,471.806,425.7735,380.937,348.1425,308.6015,264.474,222.441,182.878,148.2325,117.1505,91.2695,69.985,50.997,35.989,25.209,17.097,11.2435,7.183,4.3915,2.643,3.2505
Germany,1994,793.1585,818.447,842.512,901.1305,936.8475,942.748,942.541,921.7295,897.2495,879.1285,880.73,895.6045,906.4565,907.9725,886.2805,858.875,855.539,851.761,840.4445,845.8815,875.275,943.847,1059.5625,1155.6345,1240.187,1326.303,1382.942,1425.8655,1453.8535,1471.794,1479.8435,1452.4415,1419.5705,1392.1985,1354.9995,1301.3135,1256.5425,1232.699,1203.368,1178.088,1153.921,1141.466,1134.903,1134.5625,1125.987,1067.91,1000.7675,918.772,815.144,896.793,1035.9035,1030.4875,1124.8025,1267.5285,1290.998,1240.5145,1165.081,1119.9545,1095.6325,1047.086,916.5935,821.223,831.282,864.747,875.754,860.9915,824.986,783.7635,767.631,730.2195,691.615,693.713,712.5815,705.914,597.811,410.449,306.3105,304.6085,354.23,437.466,465.442,436.736,390.461,345.852,312.548,273.471,230.8415,191.278,154.7805,123.262,95.4455,72.683,54.603,38.923,26.792,18.2435,12.0235,7.675,4.7535,2.815,3.518
Germany,1995,777.9815,798.7695,822.731,847.244,906.2915,942.5655,947.6295,947.99,928.7205,904.172,886.1885,887.8175,902.3345,913.2985,915.2025,894.6785,868.2775,864.76,863.4825,855.2545,863.262,891.555,958.539,1073.082,1166.578,1248.76,1333.055,1388.117,1430.904,1457.686,1475.753,1483.3355,1456.4435,1423.7545,1396.111,1358.9725,1305.169,1260.0755,1235.873,1206.438,1180.733,1155.87,1142.604,1135.9475,1134.89,1125.537,1067.0125,998.911,916.2675,812.0165,892.771,1030.478,1025.2535,1119.1015,1261.0615,1284.329,1233.682,1158.2895,1112.55,1087.1445,1036.7145,906.283,811.2325,820.431,852.6685,862.3105,846.7795,810.28,768.9535,751.6655,713.65,674.449,674.3525,690.3835,681.3235,574.7335,392.6895,291.814,288.4025,333.8505,408.669,431.3655,401.406,355.345,311.349,277.814,239.565,199.22,162.388,129.064,100.7565,76.365,56.9435,41.8145,29.051,19.448,12.8755,8.2365,5.0965,3.057,3.7915
Germany,1996,793.5795,784.3155,803.813,827.4245,852.08,911.3635,946.971,952.207,954.1345,935.2615,910.591,892.6125,894.227,908.9365,920.293,923.757,903.6245,876.806,876.308,878.8525,873.5115,880.475,907.884,973.97,1086.203,1176.7695,1256.8765,1339.0585,1392.923,1434.919,1461.3385,1478.77,1486.3945,1459.6165,1426.8755,1398.9775,1361.757,1307.8805,1262.265,1237.7515,1207.9085,1182.082,1156.206,1142.679,1135.607,1133.9925,1124.25,1065.085,996.237,913.461,808.5205,888.069,1024.755,1019.2765,1112.9105,1253.931,1276.484,1225.875,1150.631,1103.9715,1076.5395,1025.0375,895.1045,800.122,808.6705,839.1195,847.6875,831.4895,794.257,752.5345,734.6745,695.845,655.804,653.5235,666.2595,655.2545,550.4165,374.2715,276.1835,271.773,312.501,378.8925,396.6115,366.03,320.447,277.2115,244.0185,207.205,169.4055,135.6255,105.6285,80.7395,59.844,43.5855,31.198,21.0675,13.703,8.801,5.454,3.266,4.0805
Germany,1997,824.878,800.432,788.0615,807.237,830.8175,853.805,910.7285,947.2465,955.339,958.607,940.429,915.907,897.881,900.287,915.4855,930.116,935.2035,914.5105,893.833,900.715,907.879,898.8655,905.1945,929.2755,990.12,1095.617,1181.679,1257.972,1336.705,1388.387,1428.683,1454.9045,1472.5305,1480.265,1453.838,1422.284,1395.1525,1357.5255,1303.894,1258.4665,1234.432,1203.5485,1178.1405,1151.6395,1137.563,1131.37,1129.697,1118.93,1059.743,990.5995,907.105,801.625,880.1255,1015.548,1010.1885,1103.943,1243.986,1265.9005,1216.4425,1141.1505,1091.797,1063.0685,1011.4845,880.685,786.77,794.2425,823.1065,831.742,814.608,776.581,734.953,716.3275,676.3325,636.012,631.2465,641.338,628.296,526.5905,354.7695,258.804,254.838,290.5765,348.8745,362.047,330.9955,286.204,244.3675,211.9845,177.0335,142.0665,111.4215,85.0595,63.5705,45.973,32.651,22.7415,14.902,9.4005,5.848,3.5055,4.388
Germany,1998,813.924,816.788,792.8625,783.012,802.6555,824.5965,846.29,905.1565,943.4805,950.9025,953.7795,935.337,910.5985,893.567,895.7495,913.462,928.976,932.7425,917.1455,900.3,906.8165,906.9345,898.5135,901.2735,921.9665,979.244,1083.028,1169.048,1243.326,1322.346,1373.8405,1415.866,1442.493,1460.169,1468.8245,1443.6745,1412.485,1384.6615,1347.804,1294.607,1250.033,1224.47,1195.507,1169.067,1143.29,1130.472,1124.241,1121.46,1111.686,1052.0375,983.4285,900.0185,795.0405,873.353,1007.787,1002.7815,1095.304,1233.1005,1255.582,1204.864,1127.2785,1078.0805,1049.4095,996.0785,867.3485,773.8045,779.647,808.024,814.575,795.5735,757.575,715.865,695.5775,655.7815,614.608,608.0635,615.137,601.2925,497.9275,333.7315,243.5555,237.6675,268.6465,319.0595,327.947,296.685,253.173,213.143,181.91,149.1925,117.377,90.164,67.293,49.1095,34.646,23.938,16.185,10.286,6.2855,3.782,4.745
Germany,1999,784.023,805.241,809.795,788.219,778.963,798.687,820.474,843.032,901.997,938.892,945.0365,947.5345,929.416,905.066,887.6515,890.702,908.405,922.946,928.514,914.302,895.719,897.6715,899.3675,888.773,891.2765,911.626,969.5915,1074.3995,1159.8875,1234.925,1314.5745,1367.776,1408.921,1435.2465,1453.303,1462.8995,1436.715,1405.894,1378.4505,1341.8405,1289.0755,1244.049,1219.328,1189.321,1163.7275,1138.7135,1125.2655,1118.502,1116.6345,1105.944,1047.5225,978.796,895.997,791.825,868.988,1002.2405,996.058,1087.1555,1223.767,1244.205,1191.948,1115.057,1066.2635,1036.34,983.5815,855.0775,761.267,766.218,791.715,796.4645,776.7355,738.246,695.921,674.8095,634.539,592.8235,584.1635,588.238,569.8955,471.6375,314.494,227.7755,220.0825,246.489,289.2625,294.0625,262.9545,221.1555,183.245,153.7175,123.6185,95.184,71.489,52.1335,37.0845,25.4215,17.0565,11.1815,6.88,4.066,5.1235
Germany,2000,779.814,788.792,807.8005,811.639,790.0015,780.9855,799.3735,820.632,844.127,903.3705,940.2905,946.8815,949.871,932.3575,908.278,891.845,896.6855,914.901,931.648,943.578,933.4875,912.95,916.455,916.299,903.715,902.5635,919.818,975.369,1077.69,1160.964,1234.101,1313.1165,1364.8945,1405.5085,1431.9635,1450.593,1460.137,1434.3815,1403.8745,1376.872,1340.3495,1287.927,1242.459,1217.3815,1186.893,1161.731,1136.3925,1122.4185,1115.7315,1113.0695,1102.3275,1043.202,974.25,891.3335,786.7595,862.954,994.9655,988.657,1078.8545,1214.1635,1232.6075,1180.1795,1103.402,1054.1435,1023.0545,969.4785,841.173,747.8105,751.588,775.466,778.576,758.181,718.7775,676.142,654.0545,612.9555,571.0395,559.8695,560.7635,540.4555,443.7055,294.6165,211.664,202.3235,224.1855,259.7775,261.0555,230.4245,190.6915,155.255,127.764,100.6705,75.7495,55.5965,39.5775,27.3665,18.225,11.8615,7.534,4.4855,5.567
Germany,2001,763.662,784.6255,791.1105,809.208,812.78,791.3235,781.6835,799.7615,821.606,845.035,904.452,941.9655,948.816,952.256,935.155,911.8835,897.611,903.031,923.6945,947.1945,962.5085,950.6775,931.9665,934.901,932.6985,916.734,912.5125,927.927,981.137,1081.6135,1162.5385,1234.5125,1312.3255,1363.5455,1404.3265,1430.44,1449.048,1458.366,1432.9505,1402.8155,1375.6175,1339.4275,1286.5325,1241.0115,1215.473,1184.9705,1159.567,1133.672,1119.51,1112.634,1109.5115,1098.152,1038.997,969.676,886.4335,781.6475,856.9205,987.5345,980.8765,1070.259,1203.017,1220.6555,1168.066,1091.526,1041.2635,1009.091,954.7335,826.905,733.975,736.4375,758.3535,760.125,738.2815,698.639,655.6445,632.2265,590.6875,547.985,534.5715,532.3675,509.244,415.07,274.4595,195.5,184.6805,202.352,231.0615,229.0525,199.4905,162.304,129.6995,104.486,80.413,59.2105,42.452,29.404,19.7435,12.7595,8.047,4.946,6.135
Germany,2002,740.922,769.5965,787.259,793.6425,811.686,815.2535,792.95,783.39,802.22,823.6955,846.986,906.9795,944.383,951.4255,955.343,938.972,917.716,903.722,911.7495,939.4865,965.5395,979.818,969.1785,950.238,951.255,945.9135,927.202,921.3365,934.888,986.4425,1084.817,1164.4935,1235.3585,1312.085,1362.808,1403.477,1429.193,1447.7855,1457.176,1431.8625,1401.7725,1374.557,1337.938,1285.041,1239.2345,1213.205,1182.438,1156.7,1130.75,1116.0475,1109.003,1105.494,1093.735,1034.467,964.9135,881.331,776.4535,850.556,979.8755,972.916,1060.4595,1191.422,1208.2775,1155.5795,1078.788,1027.7155,994.5505,939.487,811.9125,719.436,720.677,740.4725,740.603,717.6385,677.245,633.8525,609.258,567.3385,523.801,508.2115,502.811,476.6875,385.5575,253.813,179.0815,166.9905,180.616,202.846,198.134,170.0045,135.7105,106.0985,83.5655,62.89,45.143,31.4765,21.1575,13.769,8.613,5.2525,6.71
Germany,2003,731.3375,746.446,771.7285,789.179,795.413,813.4225,815.7165,793.6995,785.4365,803.944,824.9615,848.5335,908.464,946.1035,953.329,957.963,943.306,922.6075,911.1665,927.196,957.446,982.1835,996.8735,986.221,965.128,962.6235,954.363,933.9685,926.3955,938.3075,988.3015,1084.803,1163.792,1232.9555,1309.2035,1359.658,1399.8595,1426.199,1444.268,1454.047,1428.9015,1399.157,1371.671,1334.91,1282.2985,1236.154,1209.689,1178.929,1153.059,1126.7065,1111.7475,1104.7625,1100.71,1088.5845,1029.2235,959.2995,875.7315,770.641,843.493,971.504,963.388,1049.872,1179.0465,1194.7675,1142.0715,1064.986,1013.066,978.8705,922.7935,795.889,704.2195,703.6585,721.5175,719.7305,695.578,654.249,611.6635,585.057,542.6665,498.2,480.21,471.331,442.715,354.839,232.269,162.202,149.032,158.7915,174.9645,168.023,141.7505,110.6335,84.5335,65.089,47.7665,33.317,22.5105,14.6555,9.2235,5.574,7.1715
Germany,2004,724.9395,736.1215,748.2565,772.7185,789.919,795.9255,812.9005,815.4835,794.4875,786.381,804.497,825.4965,848.9985,909.0835,946.76,954.4715,960.453,946.4255,927.813,923.204,941.44,970.505,995.4635,1010.286,997.591,973.727,968.7655,959.1245,937.276,928.174,939.2385,987.4035,1083.3615,1161.047,1229.792,1305.5735,1355.2555,1396.1525,1422.1525,1440.593,1450.5005,1425.652,1395.879,1368.3005,1331.6945,1279.4355,1232.761,1206.0125,1175.1735,1149.083,1122.2015,1107.4645,1100.077,1095.391,1082.885,1023.409,953.472,869.5465,764.3905,836.2,962.0125,953.514,1038.8755,1165.82,1180.805,1127.517,1050.1175,997.627,962.328,905.503,779.447,688.084,686.186,701.603,698.3585,672.5055,631.4215,587.6215,560.166,516.7755,471.721,451.33,439.4095,408.3555,324.285,211.0845,145.519,131.4125,137.7695,148.89,140.47,116.167,88.569,66.154,49.825,35.5515,23.9485,15.668,9.8605,5.9905,7.6535
