Country,Year,CBR,CDR,NetMigrations,CNMR,TPopulation1July,TFR,NetMigrations_smooth,D_UN,D_Y_UN,D_R_UN,D_UN_alt,D_Y_UN_alt,D_R_UN_alt,N_Y,N_M1,N_M2,N_R,FAT_Y,FAT_M1,FAT_M2,FAT_R,mu_Y,mu_M1,mu_M2,mu_R,MY,nu_t,N,p_y,p_m1,p_m2
Germany,2045,8.499,13.485,168.326,2.118,79491.795,1.5285,168.326,89.21,32.59,56.62,70.445,29.358,41.087,13691.897500000001,22197.1355,19815.388000000003,23787.374499999998,2.032,9.63000000000011,68.45499999999993,991.836,1.4814732726765292e-4,4.335340330293557e-4,0.0034220038320644146,0.04169763150662604,0.8927002315231172,0.008499000000000001,79491.79550000001,0.051011928694985394,0.03934818769885226,0.04971670881599253
Germany,2046,8.59,13.66,175.279,2.211,79264.458,1.5317,175.279,89.702,32.743,56.959,70.448,29.42,41.029,13681.114,22201.6735,19582.059,23799.611000000004,1.998,9.455500000000029,67.2254999999999,1004.111,1.4592571993764925e-4,4.2597838806723637e-4,0.0033925906472283,0.04221193053483057,0.8820082414057662,0.00859,79264.4575,0.05051308800295954,0.03842412564202267,0.05142513602786898
Germany,2047,8.667,13.822,173.764,2.199,79034.28,1.5334,173.764,90.217,32.932,57.284,70.536,29.525,41.011,13683.301000000001,22224.817500000005,19324.764000000003,23801.398,1.961,9.264000000000124,65.92699999999991,1015.297,1.433362809490514e-4,4.172658425951595e-4,0.003366704185703858,0.042660235076951464,0.8695128317701596,0.008667,79034.28050000001,0.049910924881738414,0.03712301476519308,0.05186181152617783
Germany,2048,8.745,13.97,159.021,2.018,78791.084,1.537,159.021,90.734,33.154,57.58,70.686,29.669,41.017,13695.678,22237.013000000003,19072.439500000004,23785.9535,1.924,9.069500000000062,64.57150000000001,1025.149,1.406093456542394e-4,4.0807984137552805e-4,0.0033413862130476733,0.043070957428635065,0.8576889126250905,0.008745,78791.08400000002,0.04946567958802492,0.03665315960288555,0.051869341481867746
Germany,2049,8.788,14.109,170.26,2.168,78540.887,1.5371,170.26,91.228,33.4,57.828,70.885,29.847,41.038,13718.112999999998,22225.536,18846.290500000003,23750.947500000002,1.885,8.901499999999942,63.26649999999995,1034.111,1.37634661095274e-4,4.003010656152398e-4,0.003317168734497752,0.04347570090053359,0.8479566252080492,0.008788,78540.887,0.04878152408314522,0.03781674931754554,0.052631654497685046
Germany,2050,8.82,14.233,178.945,2.286,78294.613,1.5378,178.945,91.749,33.68,58.069,71.202,30.071,41.131,13752.197,22198.486,18633.382999999998,23710.547,1.847,8.748000000000047,61.89499999999998,1041.879,1.3463950909283224e-4,3.936013061732256e-4,0.0032842006759897908,0.04386683941766954,0.8393988220638109,0.00882,78294.61300000001,0.047878277671280105,0.03842636791031706,0.05332928107735582
Germany,2051,8.845,14.347,181.878,2.33,78048.438,1.5394,181.878,92.367,34,58.367,71.61,30.331,41.278,13794.823499999999,22163.001000000007,18409.587,23681.026,1.811,8.619000000000142,60.34999999999991,1048.982,1.316880495531005e-4,3.882697225387417e-4,0.00323881068724879,0.04424115563424159,0.8306450466703491,0.008845,78048.4375,0.04712544126476685,0.038598233770762554,0.05475486399785803
Germany,2052,8.861,14.45,187.183,2.406,77800.877,1.5419,187.183,93.111,34.361,58.75,72.027,30.609,41.417,13843.439499999999,22108.918,18179.322000000004,23669.19750000001,1.778,8.52650000000017,58.650499999999965,1055.233,1.2888892706746123e-4,3.8471775550613234e-4,0.003185867233197571,0.044560273697600766,0.8222619487756028,0.008861,77800.87700000001,0.04648071102087671,0.039432056366712424,0.05679362631478372
Germany,2053,8.859,14.527,165.088,2.129,77539.86,1.5435,165.088,93.969,34.752,59.217,72.428,30.893,41.535,13892.315499999999,22027.089000000004,17948.267499999998,23672.188499999997,1.745,8.438499999999976,56.742499999999836,1059.516,1.2605248861744225e-4,3.8167856066045273e-4,0.0031212660186116857,0.044763494833316576,0.8148270295725412,0.008859,77539.86050000001,0.04613138009112536,0.03967156915336136,0.05783535102920785
Germany,2054,8.839,14.571,155.094,2.007,77258.786,1.5446,155.094,94.844,35.146,59.697,72.799,31.17,41.629,13936.071999999998,21935.092500000002,17716.594,23671.027500000004,1.709,8.333000000000084,54.75499999999988,1060.921,1.2301764957756684e-4,3.783069110947925e-4,0.0030507122762684414,0.044817191279124875,0.8076826664852222,0.008839,77258.786,0.046062107282223735,0.03989028359396481,0.05881265848971212
Germany,2055,8.809,14.567,154.016,2.001,76970.313,1.546,154.016,95.696,35.531,60.165,73.18,31.443,41.737,13975.042500000001,21840.110999999997,17491.4075,23663.751999999997,1.668,8.197000000000116,52.659999999999854,1058.718,1.1968939310876121e-4,3.736934321111304e-4,0.0029723546185005906,0.04472632208297675,0.8008845513651466,0.008808999999999999,76970.313,0.04591926231968351,0.04015185465363335,0.0594505437034908
Germany,2056,8.782,14.547,164.669,2.147,76687.002,1.5498,164.669,96.354,35.873,60.481,73.625,31.721,41.904,14010.404500000002,21749.855,17305.71,23621.032499999998,1.634,8.067000000000007,50.85500000000002,1054.992,1.16922721344139e-4,3.693662545945855e-4,0.0029074275469255415,0.044582617329661,0.7956701320537539,0.008782,76687.002,0.04572131274491649,0.040559101955388414,0.05835195302413498
Germany,2057,8.741,14.494,159.174,2.083,76408.118,1.5517,159.174,96.692,36.142,60.549,74.156,32.002,42.155,14040.141500000002,21661.946999999996,17184.7075,23521.322500000006,1.599,7.932000000000016,49.44399999999996,1048.455,1.1412946713993873e-4,3.646920864529909e-4,0.002857091676677811,0.044386501733148204,0.7933131541684597,0.008741,76408.11850000001,0.04560789693702284,0.04037429603470923,0.05487747018076693
Germany,2058,8.688,14.41,157.934,2.075,76129.112,1.5524,157.934,96.888,36.365,60.523,74.766,32.28,42.487,14061.122499999998,21563.74,17102.375,23401.874,1.564,7.788000000000011,48.22199999999998,1039.442,1.1139488871960442e-4,3.5952446933786757e-4,0.0028060995510106866,0.04419147775385503,0.7931080137304567,0.008688000000000001,76129.1115,0.04567537538905878,0.04106933386588004,0.05375431810683989
Germany,2059,8.646,14.308,171.729,2.264,75861.386,1.5552,171.729,96.944,36.54,60.404,75.369,32.537,42.832,14074.819500000003,21456.286500000006,17062.9855,23267.2945,1.535,7.658500000000231,47.17949999999996,1029.052,1.091662489961239e-4,3.551563875283337e-4,0.0027586519416162936,0.043973059593432555,0.7952441117898008,0.008646000000000001,75861.38600000001,0.04572752268028354,0.04240935468657047,0.053016864501508706
Germany,2060,8.607,14.164,164.408,2.175,75604.604,1.5578,164.408,96.869,36.664,60.204,75.947,32.768,43.179,14080.4295,21333.2125,17070.341,23120.6215,1.5,7.528999999999769,46.23500000000013,1015.634,1.0657330276953106e-4,3.508994904593471e-4,0.0027096664883176588,0.043650713236126355,0.8001767666262172,0.008607,75604.6045,0.04588541610086038,0.04314735214325213,0.05111599311281165
Germany,2061,8.564,13.998,179.012,2.375,75361.468,1.5596,179.012,96.777,36.759,60.019,76.376,32.948,43.428,14077.858500000002,21196.167499999992,17101.659499999998,22985.78200000001,1.47,7.398499999999785,45.295500000000175,1000.781,1.0440022443917637e-4,3.468066518345413e-4,0.002653461931428328,0.0432852118616275,0.8068279088660724,0.008564,75361.4675,0.04606243246614028,0.044870754132225035,0.05158791689855592
Germany,2062,8.524,13.832,168.321,2.24,75130.987,1.5601,168.321,96.719,36.829,59.891,76.556,33.054,43.502,14065.685000000003,21053.572500000002,17138.3655,22873.364000000005,1.443,7.288000000000011,44.351,986.131,1.0250138542023276e-4,3.4383574294739904e-4,0.00259337405238363,0.04290178163179306,0.8140359789294667,0.008523999999999999,75130.98700000001,0.04639282664831442,0.045137388585459605,0.05120454239952497
Germany,2063,8.485,13.644,174.023,2.323,74909.565,1.5598,174.023,96.569,36.849,59.72,76.628,33.111,43.518,14042.590000000002,20919.4165,17189.1725,22758.386000000002,1.414,7.171000000000049,43.46100000000001,969.997,1.0052834255850317e-4,3.406072769835166e-4,0.002535889434730518,0.04240727336827236,0.8216850838071894,0.008485,74909.565,0.04686351391311553,0.045606294356694284,0.050524504492275184
Germany,2064,8.465,13.456,169.582,2.27,74701.727,1.5615,169.582,96.269,36.81,59.459,76.602,33.122,43.481,14010.294999999998,20800.600499999997,17260.206499999997,22630.625500000002,1.385,7.049000000000092,42.75299999999993,953.999,9.862852935249124e-5,3.3695968527612096e-4,0.002487205245045969,0.04191857014816428,0.8297936638896555,0.008465,74701.72750000001,0.047357322810464716,0.04523876025533531,0.048436390275623166
Germany,2065,8.447,13.271,165.252,2.218,74503.017,1.5624,165.252,95.908,36.729,59.179,76.485,33.088,43.397,13968.008,20697.7655,17331.803999999996,22505.439499999993,1.356,6.909999999999968,42.11200000000008,938.367,9.678597060233208e-5,3.322019477274211e-4,0.0024398317598343963,0.04146447476672706,0.8373756094589049,0.008447,74503.01699999999,0.047960195855440514,0.044859930471357945,0.0474735914771641
Germany,2066,8.438,13.113,152.84,2.057,74308.692,1.5633,152.84,95.446,36.6,58.846,76.365,33.027,43.338,13915.379,20591.011999999995,17429.0435,22373.257500000003,1.331,6.765999999999963,41.676000000000045,924.625,9.528917795579728e-5,3.268951906909933e-4,0.0024045967748077494,0.04108451203541261,0.8464393833581372,0.008438000000000001,74308.692,0.048679414949218215,0.0450667951304216,0.04580402925431222
Germany,2067,8.424,12.987,151.094,2.039,74117.862,1.5621,151.094,94.878,36.426,58.452,76.281,32.95,43.331,13853.867500000002,20506.137,17526.874,22230.982999999993,1.306,6.620999999999981,41.44999999999993,913.219,9.385299530828445e-5,3.215480618436812e-4,0.002378214272056865,0.04081743572655881,0.8547135913507259,0.008424,74117.8615,0.0493110479713128,0.04446259957538741,0.044537694877403694
Germany,2068,8.428,12.892,162.269,2.195,73940.352,1.563,162.269,94.301,36.232,58.068,76.123,32.843,43.28,13788.079499999998,20469.233,17585.341999999997,22097.697000000007,1.283,6.477499999999964,41.265499999999975,904.248,9.260951860554461e-5,3.1588104575717816e-4,0.002354413000287443,0.0406751244423155,0.8591109398188,0.008428000000000001,73940.3515,0.04974570001640373,0.04300497147375954,0.044624748070991246
Germany,2069,8.444,12.812,156.056,2.115,73773.328,1.5644,156.056,93.803,36.042,57.761,75.851,32.703,43.147,13719.737500000001,20447.902000000002,17618.209,21987.479500000005,1.26,6.334500000000048,40.983499999999935,896.61,9.138328510507937e-5,3.094644533090247e-4,0.002330548931035856,0.04057481646164303,0.8616145069552855,0.008444,73773.32800000001,0.050147254232614194,0.042135766790382126,0.04484623205314935
Germany,2070,8.459,12.759,167.81,2.28,73615.845,1.5643,167.81,93.382,35.86,57.522,75.533,32.55,42.982,13651.071499999995,20435.093,17632.434000000005,21897.246500000012,1.235,6.196500000000128,40.64749999999992,891.197,9.00162995101036e-5,3.0303842418650715e-4,0.0023071300834267504,0.04053202187181117,0.8628506853382074,0.008459,73615.84500000002,0.05040035070292026,0.04234674449985163,0.04603359975761443
Germany,2071,8.484,12.733,148.355,2.02,73459.602,1.5642,148.355,93.003,35.683,57.32,75.14,32.381,42.759,13581.533,20426.634,17634.727,21816.7075,1.213,6.057000000000016,40.30799999999999,887.749,8.885749371395502e-5,2.9640188082334716e-4,0.0022860145116663975,0.04054158133535189,0.8633202611844908,0.008484,73459.6015,0.050756625879513934,0.04128385072580762,0.04542982148579152
Germany,2072,8.525,12.729,155.819,2.126,73301.6,1.5665,155.819,92.72,35.526,57.194,74.673,32.199,42.474,13512.425499999998,20421.482999999997,17613.774999999998,21753.916499999996,1.191,5.925500000000056,39.89350000000002,886.012,8.769260436211436e-5,2.900869521625568e-4,0.002262212508308182,0.04061162757945946,0.8625120418531799,0.008525,73301.59999999998,0.051110548624187,0.041573374388922744,0.047081114597776384
Germany,2073,8.574,12.741,143.171,1.957,73144.651,1.5688,143.171,92.55,35.398,57.151,74.22,32.029,42.192,13446.8925,20421.250500000006,17566.199000000004,21710.308500000003,1.173,5.816000000000031,39.38199999999995,885.532,8.680898925215167e-5,2.847981216643293e-4,0.0022358636919115834,0.04070678491387977,0.8601921317208268,0.008574,73144.6505,0.05127487425555073,0.04066479493188568,0.04761213416203976
Germany,2074,8.616,12.754,144.594,1.981,72985.141,1.5698,144.594,92.401,35.287,57.115,73.851,31.884,41.966,13385.518999999998,20422.248499999998,17511.548999999995,21665.825,1.15,5.706000000000017,38.833999999999946,885.177,8.552161772692092e-5,2.794148184020374e-4,0.0022107229913540167,0.040772198147253406,0.8574740925319755,0.008616,72985.14149999998,0.0513455289917728,0.040562051217578984,0.0480550065901007
Germany,2075,8.666,12.773,163.23,2.241,72838.464,1.5716,163.23,92.269,35.196,57.072,73.554,31.77,41.783,13333.603500000003,20432.883499999996,17450.835000000003,21621.1425,1.132,5.606499999999983,38.3365,885.283,8.456900326390034e-5,2.7452902651732905e-4,0.00218921238777906,0.04086080266964216,0.8540564037376324,0.008666,72838.4645,0.05104566630841853,0.04065474162842527,0.04869008082831434
Germany,2076,8.725,12.795,137.21,1.888,72691.189,1.574,137.21,92.162,35.127,57.035,73.304,31.68,41.624,13287.8215,20444.156000000003,17383.909499999998,21575.3025,1.113,5.511499999999955,37.85250000000008,885.573,8.347330862208403e-5,2.697367701430861e-4,0.0021690939144172797,0.04095865886828136,0.8503119179877122,0.008725,72691.18950000001,0.051012811560093504,0.039182458156847795,0.0475440632360858
Germany,2077,8.763,12.812,135.802,1.872,72532.967,1.5735,135.802,92.102,35.08,57.022,73.148,31.619,41.529,13245.447,20448.412,17309.042999999998,21530.065000000006,1.094,5.416500000000042,37.36349999999993,885.393,8.233102770081612e-5,2.649412379752943e-4,0.002149315146860373,0.04103733887392772,0.846473701723146,0.008763,72532.967,0.05104473999658264,0.03934634883379404,0.04843018157615835
Germany,2078,8.802,12.814,148.531,2.052,72383.094,1.5735,148.531,92.126,35.07,57.057,73.092,31.595,41.497,13212.382000000003,20454.7075,17220.058500000003,21495.946000000004,1.077,5.328000000000088,36.817999999999984,884.318,8.131095915449286e-5,2.605581303819626e-4,0.002127096223632929,0.04107363354453411,0.841862857242031,0.008801999999999999,72383.09400000001,0.05061536809848675,0.03948133847919313,0.04965596165738281
Germany,2079,8.844,12.789,149.144,2.064,72244.178,1.5743,149.144,92.264,35.1,57.165,73.06,31.594,41.467,13188.842500000002,20461.978000000006,17113.448,21479.909000000007,1.058,5.236999999999966,36.15700000000004,881.513,8.007640106076253e-5,2.5602908279182023e-4,0.0020997025068178504,0.04100833710691308,0.836353552916536,0.008844,72244.17750000002,0.050152772099383715,0.03907531228867453,0.05050665671873276
Germany,2080,8.892,12.767,152.062,2.109,72112.514,1.577,152.062,92.548,35.174,57.374,73.058,31.614,41.445,13173.257999999998,20466.292999999998,16985.5115,21487.451,1.042,5.161500000000046,35.46950000000004,879.021,7.90061751059655e-5,2.522483408006814e-4,0.002072609797861894,0.04092293873312031,0.829926137576551,0.008891999999999999,72112.5135,0.04981011232259425,0.03907360404404777,0.05212218054070795
Germany,2081,8.918,12.718,158.329,2.199,71991.202,1.5767,158.329,92.97,35.291,57.679,73.084,31.654,41.43,13165.869,20467.853500000005,16839.118,21518.361500000006,1.026,5.083499999999958,34.6395,874.806,7.788506077995285e-5,2.483840136560128e-4,0.00203935571795998,0.04071241395733724,0.8227105006394537,0.008917999999999999,71991.20200000002,0.049301577133993496,0.039144724224997304,0.05374588780520348
Germany,2082,8.931,12.656,163.41,2.273,71881.429,1.575,163.41,93.491,35.44,58.051,73.146,31.713,41.433,13165.748,20466.424999999996,16683.364999999998,21565.891,1.012,5.015999999999963,33.78200000000004,869.9,7.68654161757192e-5,2.4506722211979686e-4,0.0020061620804605112,0.04042594042301965,0.8151577522698762,0.008931,71881.42899999999,0.048767189242274876,0.039177773334268355,0.05486367665230524
Germany,2083,8.96,12.556,150.194,2.093,71775.295,1.5771,150.194,94.043,35.605,58.438,73.29,31.797,41.493,13170.137,20456.126500000002,16533.28,21615.751500000006,0.995,4.939999999999941,32.84800000000007,862.425,7.557489327609795e-5,2.41370928239785e-4,0.0019689073517243118,0.03999023272444435,0.8082312162080146,0.008960000000000001,71775.29500000001,0.04851024065172732,0.03880629391014758,0.05463304937822732
Germany,2084,8.977,12.453,152.458,2.127,71672.976,1.5789,152.458,94.602,35.78,58.822,73.54,31.908,41.632,13178.084,20435.688000000006,16394.79,21664.414000000004,0.979,4.870499999999993,31.978500000000054,854.722,7.433483797473025e-5,2.3809492965347042e-4,0.0019341897070635746,0.03954162778009359,0.8022626886846186,0.008977,71672.97600000001,0.0482455743030616,0.03927560886050422,0.055036769667905716
Germany,2085,8.973,12.334,143.773,2.009,71576.211,1.5784,143.773,95.145,35.957,59.189,73.913,32.044,41.868,13188.351000000002,20406.7785,16271.638,21709.4435,0.963,4.802500000000009,31.14149999999995,845.932,7.307587354884063e-5,2.3500554520112108e-4,0.0018994753821183405,0.039047075078975126,0.7973643659630059,0.008973,71576.21100000001,0.047950188635009335,0.03913602584106807,0.054394238270084785
Germany,2086,8.969,12.193,131.757,1.843,71478.456,1.5793,131.757,95.766,36.146,59.62,74.408,32.203,42.206,13197.688999999998,20365.564000000006,16146.712,21768.490999999995,0.947,4.727499999999964,30.235500000000002,835.63,7.180579285461843e-5,2.316632191602395e-4,0.0018581718693594339,0.038491544014013994,0.7928438416927709,0.008969,71478.456,0.04789696880671464,0.039199035578251475,0.054980115490462694
Germany,2087,8.969,12.064,137.387,1.925,71387.348,1.5828,137.387,96.324,36.324,60,74.991,32.377,42.614,13208.063,20315.509000000002,16046.54,21817.235500000003,0.934,4.663499999999885,29.46950000000004,826.129,7.076996586296284e-5,2.2898948440612223e-4,0.00182510841835787,0.03795067834513657,0.7898665005144592,0.008969,71387.3475,0.047719132634811916,0.03989876105881487,0.05470236119056323
Germany,2088,8.948,11.911,152.068,2.132,71315.95,1.5838,152.068,96.697,36.468,60.23,75.586,32.554,43.033,13221.979,20264.8395,15991.840500000002,21837.290499999996,0.917,4.588499999999954,28.796500000000037,815.155,6.942728846765798e-5,2.258619264720344e-4,0.001794561319761147,0.03736289137090718,0.7891422234062108,0.008948000000000001,71315.94949999999,0.047239401071148816,0.040466127894211286,0.052845846234141375
Germany,2089,8.93,11.753,146.519,2.056,71259.004,1.5859,146.519,97.039,36.599,60.44,76.171,32.723,43.448,13236.035500000002,20211.514,15953.413499999999,21858.0405,0.901,4.511500000000069,28.13549999999998,803.958,6.814411065090938e-5,2.226269791083255e-4,0.0017593659716653612,0.03681583115817414,0.789323031416647,0.00893,71259.0035,0.0470348598371694,0.040327332917440464,0.05174629080592697
Germany,2090,8.902,11.636,132.048,1.855,71200.405,1.587,132.048,97.385,36.72,60.665,76.733,32.878,43.855,13245.486000000004,20147.145999999997,15924.750500000002,21883.0225,0.888,4.453999999999951,27.62099999999998,795.493,6.70895752735024e-5,2.2036943892476095e-4,0.0017313536065494688,0.0363936099395552,0.7904221521003523,0.008901999999999998,71200.405,0.0471447170987866,0.04037159953267203,0.05121243482825741
Germany,2091,8.884,11.503,139.379,1.959,71145.64,1.5912,152.068,97.722,36.829,60.893,77.339,33.032,44.307,13252.034000000001,20075.805500000002,15906.888999999997,21910.911499999995,0.873,4.379000000000019,27.035999999999945,786.096,6.590924636513902e-5,2.173508843386562e-4,0.0016977346050099775,0.035922642770211476,0.792341258735546,0.008884,71145.63999999998,0.04719520280494071,0.041269562349922725,0.05163593602424104
Germany,2092,8.844,11.37,153.875,2.164,71109.273,1.5919,153.875,98.024,36.922,61.102,77.867,33.164,44.703,13258.453,20007.705000000005,15901.6875,21941.42749999999,0.856,4.2934999999999945,26.426500000000033,776.947,6.459385781835451e-5,2.1386439512974928e-4,0.0016613242224799605,0.035459364618400296,0.7947781867035723,0.008844,71109.27299999999,0.04693144012156946,0.04182243348392669,0.051449031935785663
Germany,2093,8.807,11.28,154.719,2.177,71085.837,1.5928,154.719,98.277,36.992,61.286,78.222,33.25,44.972,13262.1205,19942.670000000002,15909.104999999998,21971.941000000006,0.843,4.232500000000073,25.973499999999945,770.793,6.358207854264747e-5,2.1154350286552463e-4,0.001633380105098905,0.03512957395319882,0.7977419773781543,0.008807,71085.8365,0.046894525878018976,0.041847396655988495,0.05055308547039468
Germany,2094,8.761,11.194,153.827,2.165,71065.764,1.592,153.827,98.485,37.036,61.448,78.53,33.313,45.217,13260.5185,19877.56,15926.6245,22001.060500000007,0.828,4.160499999999956,25.494500000000016,764.999,6.243345474051453e-5,2.08623017880753e-4,0.0016025100092054217,0.03481708784854282,0.8012363942053249,0.008761,71065.7635,0.0470178968421001,0.042037175241655435,0.04999146800379429
Germany,2095,8.714,11.137,151.412,2.131,71045.888,1.5907,151.412,98.642,37.054,61.588,78.808,33.354,45.453,13252.728999999998,19813.254,15952.519500000002,22027.385499999997,0.813,4.09050000000002,25.081500000000005,761.251,6.130981982341036e-5,2.0578481463519766e-4,0.0015748158060736603,0.03460065027319932,0.8051438446203739,0.008714000000000001,71045.888,0.047226174688342955,0.042151605284502014,0.04940749140779966
Germany,2096,8.685,11.091,139.526,1.965,71019.878,1.592,139.526,98.757,37.047,61.71,79.053,33.374,45.679,13237.473500000002,19747.769500000002,15984.269,22050.365500000004,0.8,4.015999999999963,24.674999999999955,758.167,6.0364925593815447e-5,2.0269260162919037e-4,0.0015467776108971346,0.03441929138617019,0.8094214893484551,0.008685,71019.8775,0.047649735935896415,0.04201649750616416,0.04864805445183751
Germany,2097,8.65,11.065,128.848,1.815,70982.925,1.5919,128.848,98.841,37.017,61.824,79.265,33.373,45.893,13214.454499999996,19679.069000000003,16019.319000000001,22070.083,0.785,3.9420000000000073,24.293999999999983,756.398,5.9301346287869805e-5,1.996174808501794e-4,0.0015198693165136285,0.03430319556381049,0.8140282957491535,0.00865,70982.9255,0.048087419429017675,0.04203828895081088,0.04822356533007593
Germany,2098,8.635,11.047,153.873,2.169,70953.019,1.5955,153.873,98.882,36.972,61.911,79.428,33.355,46.073,13189.936500000002,19618.6295,16057.2485,22087.2045,0.772,3.8624999999999545,23.91050000000007,755.246,5.842087541335893e-5,1.9627452904402915e-4,0.0014926040239288617,0.03422035159541539,0.8184694297835636,0.008635,70953.019,0.04818084331006586,0.04304744099898724,0.049021657018784665
Germany,2099,8.615,11.066,146.57,2.066,70930.781,1.5962,146.57,98.886,36.913,61.973,79.54,33.322,46.217,13164.729,19568.967,16095.106000000002,22101.979000000007,0.759,3.7930000000000064,23.604000000000042,756.752,5.754387066230379e-5,1.93336644641768e-4,0.0014699903286668349,0.03426200902880217,0.8224811253450426,0.008615,70930.78100000002,0.04819649879929315,0.04221233999474835,0.04774708186679659
Germany,2100,8.6,11.082,141.38,1.994,70899.863,1.597,141.38,98.87,36.84,62.029,79.603,33.271,46.332,13134.116499999998,19522.451,16128.996000000003,22114.2995,0.744,3.7175000000000864,23.259500000000003,757.968,5.651464606677433e-5,1.8996914860146098e-4,0.0014451287242221332,0.034294123616713225,0.826176795116556,0.0086,70899.86300000001,0.04860511876849124,0.042110128582668806,0.04764816190710413
Spain,1950,20.051,11.057,-129.562,-4.615,28077.049,2.4698,-129.562,76.87,64.048,12.823,68.334,60.957,7.378,10167.161,10665.103,5209.281,2035.5035000000012,71.589,40.1515,59.4255,139.281,NA,NA,NA,NA,0.4884416962499097,0.020051,28077.0485,NA,NA,NA
Spain,1951,20.095,11.656,-85.453,-3.029,28214.86,2.4572,-85.453,75.648,62.722,12.926,67.11,59.673,7.437,10075.214000000002,10763.813999999998,5299.485500000001,2076.3469999999998,65.302,37.73100000000002,64.707,161.138,0.006422835243781426,0.0035377998693496,0.012421483886163943,0.0791637056875608,0.49234272349930996,0.020095,28214.860500000003,0.058113891341693064,0.034594911048444706,0.04108950728661013
Spain,1952,20.814,9.741,-84.841,-2.987,28406.041,2.5388,-84.841,74.958,61.954,13.004,66.344,58.904,7.44,10058.833,10853.257500000002,5382.6165,2111.3344999999995,56.955,30.02600000000001,56.13299999999998,133.601,0.005652981663714536,0.0027895316660061214,0.010592160314430518,0.06434425459713623,0.4959447889262739,0.020814,28406.041500000003,0.05426089276585113,0.03180839119358611,0.0383274199819963
Spain,1953,20.533,9.712,-86.224,-3.011,28632.697,2.5,-86.224,74.208,61.05,13.158,65.507,58.001,7.506,10034.160000000002,10963.4965,5472.4405000000015,2162.6,51.306,26.831999999999994,55.679,144.261,0.005100591688916596,0.0024722531461176507,0.010344225712532186,0.06832692782692654,0.4991510235808441,0.020533000000000003,28632.697,0.055337259314226436,0.030712737638400264,0.03489571477356755
Spain,1954,20.038,9.133,-88.058,-3.051,28857.828,2.4382,-88.058,73.694,60.418,13.276,64.998,57.393,7.605,10037.911499999998,11050.645499999999,5563.556,2205.7155000000002,46.878,24.77600000000001,53.37299999999999,138.524,0.004671840991174148,0.0022598629917015994,0.009753052591435206,0.06405437898825488,0.5034598205145573,0.020038,28857.828499999996,0.0521331613693626,0.029473214360583172,0.03264375053251024
Spain,1955,20.568,9.428,-86.836,-2.985,29089.776,2.5072,-86.836,73.554,60.091,13.464,64.861,57.081,7.781,10071.8785,11088.431,5672.7480000000005,2256.718999999999,48.954,24.625500000000017,53.7345,146.946,0.004876910899244331,0.0022284218600623846,0.009658301273502055,0.0666205591790963,0.5115915858609753,0.020568000000000003,29089.7765,0.0508698265160036,0.03270214546181906,0.035670229002457365
Spain,1956,20.798,9.861,-90.146,-3.074,29323.67,2.5404,-90.146,73.482,59.893,13.588,64.781,56.89,7.891,10123.813,11117.844500000001,5785.192500000001,2296.819499999999,44.638,24.341499999999968,57.62350000000001,162.568,0.004431943852380665,0.002195215896640378,0.010157951666458656,0.07203732498374857,0.5203519890928499,0.020797999999999997,29323.6695,0.05048081861263511,0.032875315871740356,0.03428103480834995
Spain,1957,21.865,9.93,-90.865,-3.073,29569.964,2.6883,-90.865,73.774,60.141,13.633,65.064,57.127,7.938,10233.764499999997,11138.879,5877.473,2319.8475000000017,47.721,25.395999999999987,59.17699999999999,161.342,0.004713737798199156,0.0022842557296065785,0.01022904596519476,0.07024583342313145,0.5276539048498506,0.021865,29569.964,0.04775765155060679,0.03113859288259545,0.03366120204600009
Spain,1958,21.97,8.691,-99.03,-3.318,29849.659,2.7284,-99.03,74.718,60.878,13.839,65.909,57.809,8.1,10400.7535,11125.135500000002,5959.3705,2364.3995000000004,42.517,21.61250000000001,52.01349999999999,143.281,0.004154580653092028,0.0019402760367537891,0.008849636570002107,0.061763111583843296,0.5356672285025201,0.02197,29849.659000000003,0.04300920830062063,0.02991747276184573,0.03391527431601904
Spain,1959,21.863,8.901,-105.928,-3.514,30140.707,2.7541,-105.928,76.217,62.085,14.132,67.184,58.902,8.282,10619.189999999999,11071.5735,6032.773999999999,2417.1695,42.596,21.235500000000002,53.793499999999995,150.662,0.004095472505910269,0.00190878574018267,0.009026708441772498,0.06372104206586068,0.5448885833617054,0.021863,30140.707,0.03764829103170291,0.02858114354804971,0.03201212187042316
Spain,1960,21.936,8.826,-154.869,-5.094,30404.939,2.8077,-154.869,77.322,62.857,14.465,67.972,59.542,8.429,10777.890500000001,11057.836000000001,6088.899999999999,2480.312,39.937,20.07050000000001,53.724500000000006,154.636,0.0037608329825532835,0.0018127956247592097,0.008905438857812345,0.0639739993409647,0.5506411923634966,0.021936,30404.938500000004,0.043555963190412626,0.0272162803915809,0.03173938701366853
Spain,1961,21.286,8.515,-46.517,-1.515,30699.567,2.7779,-46.517,77.981,63.154,14.827,68.295,59.718,8.578,10893.358499999998,11109.8495,6138.955,2557.403500000001,40.273,19.351500000000016,52.55849999999998,149.222,0.003736631022554924,0.0017500259544453375,0.008631854686396555,0.060162592448046864,0.5525686914120663,0.021286000000000003,30699.5665,0.04559876730154241,0.03378387244222151,0.04450114485555745
