Country,Year,GDP,GDP_r,GDPPOT,Deflator,pi,GDP_alt,Deflator_alt,GDP_r_alt,ygap,GDPPOT_alt,ygap_alt
United States,1982,3343.789,7303.817,7848.883640000001,45.781390744045204,0.05629287943020733,NA,NA,NA,-0.07197422200206027,NA,NA
United States,1983,3634.038,7880.794000000001,8101.783429999999,46.11258713271784,0.007208259569924991,NA,NA,NA,-0.027655553771289476,NA,NA
United States,1984,4037.613,8320.199,8390.357347,48.52784170186314,0.051051736455708596,NA,NA,NA,-0.008396938770092177,NA,NA
United States,1985,4338.979,8668.188,8689.681432,50.05635549205901,0.03101179161290224,NA,NA,NA,-0.002476507047052934,NA,NA
United States,1986,4579.631,8920.193,8980.832855,51.34004387573229,0.025321549495787465,NA,NA,NA,-0.006775040430017754,NA,NA
United States,1987,4855.215,9319.332,9270.501462,52.098315630347756,0.014661588631144973,NA,NA,NA,0.005253479048761278,NA,NA
United States,1988,5236.438,9673.405,9563.580516,54.1323143195183,0.03829869605061864,NA,NA,NA,0.01141817953771529,NA,NA
United States,1989,5641.58,9938.767,9860.011412,56.76337919985447,0.04746007066540603,NA,NA,NA,0.00795564269123794,NA,NA
United States,1990,5963.144,9998.704,10143.60708,59.63916923633303,0.049421174759701536,NA,NA,NA,-0.01438817812231008,NA,NA
United States,1991,6158.129,10115.329,10403.44307,60.87917654482618,0.020578627427965124,NA,NA,NA,-0.028084819738360522,NA,NA
United States,1992,6520.327,10558.648,10665.78356,61.75342714332366,0.0142582866762071,NA,NA,NA,-0.01009557967572583,NA,NA
United States,1993,6858.559,10833.987,10947.42502,63.305955600648225,0.024829935777940015,NA,NA,NA,-0.010416133308837061,NA,NA
United States,1994,7287.236,11279.932000000003,11247.90841,64.60354548236637,0.020289882867785103,NA,NA,NA,0.0028430254287297174,NA,NA
United States,1995,7639.749,11528.066999999997,11568.46189,66.2708587658278,0.025480971696739907,NA,NA,NA,-0.0034979222531568155,NA,NA
United States,1996,8073.122,12037.774999999998,11941.25553,67.06490194408852,0.011910571643168666,NA,NA,NA,0.008050366435904621,NA,NA
United States,1997,8577.552,12577.495,12406.57853,68.19761804715485,0.016748801994316942,NA,NA,NA,0.013682247303570705,NA,NA
United States,1998,9062.817,13191.669999999998,12935.63458,68.70105907743296,0.007354976839065053,NA,NA,NA,0.019599696207214024,NA,NA
United States,1999,9631.172,13827.980000000001,13503.54349,69.64988378635202,0.013716416603005932,NA,NA,NA,0.023741943974492585,NA,NA
United States,2000,10250.952,14229.765,14059.35651,72.03880035966863,0.033723836062414136,NA,NA,NA,0.012047779649375201,NA,NA
United States,2001,10581.929,14253.574000000002,14510.93506,74.24053083107435,0.03010537090625398,NA,NA,NA,-0.017894824987870095,NA,NA
United States,2002,10929.108,14537.580000000002,14886.17624,75.17831716145328,0.012552615104683085,NA,NA,NA,-0.023695992340639904,NA,NA
United States,2003,11456.45,15162.760000000002,15254.33442,75.55649499167697,0.005017800709891773,NA,NA,NA,-0.00602126524048785,NA,NA
United States,2004,12217.196,15670.88,15643.39944,77.96113555843706,0.03132978597447078,NA,NA,NA,0.0017551460577092115,NA,NA
United States,2005,13039.197,16136.734,16014.16822,80.80443663507126,0.035821432425028554,NA,NA,NA,0.007624443812598969,NA,NA
United States,2006,13815.583,16561.866,16336.38318,83.41803393409897,0.03183264734175584,NA,NA,NA,0.0137081064508493,NA,NA
United States,2007,14474.228,16915.191,16658.2616,85.56940326597554,0.025463260558479917,NA,NA,NA,0.015305808365795315,NA,NA
United States,2008,14769.862,16485.35,16979.72738,89.5938636425675,0.04595905073380191,NA,NA,NA,-0.02954801767424975,NA,NA
United States,2009,14478.067,16502.754,17239.53132,87.73121746830861,-0.021009038013872328,NA,NA,NA,-0.043677803181491726,NA,NA
United States,2010,15048.971,16960.864,17492.53719,88.72762024387436,0.011293436800390744,NA,NA,NA,-0.030865771227265526,NA,NA
United States,2011,15599.732,17222.583,17776.28839,90.57719158618659,0.020631202568062612,NA,NA,NA,-0.0316439685748211,NA,NA
United States,2012,16253.97,17489.852,18088.02803,92.93371950774656,0.025684112743322274,NA,NA,NA,-0.03362945760420821,NA,NA
United States,2013,16880.683,18016.147,18422.91329,93.69752034105849,0.008185179483349181,NA,NA,NA,-0.022326766049719282,NA,NA
United States,2014,17608.138,18500.031,18777.72656,95.17896483524811,0.015687234684853557,NA,NA,NA,-0.01489900225061902,NA,NA
United States,2015,18295.019,18892.206,19150.9692,96.8389768775547,0.017290607163384486,NA,NA,NA,-0.013603869251213041,NA,NA
United States,2016,18804.913,19304.352,19528.05803,97.41281655038202,0.00590822181824624,NA,NA,NA,-0.011521741997455592,NA,NA
United States,2017,19612.102,19882.352,19914.26761,98.64075437352683,0.012526717820160016,NA,NA,NA,-0.0016039360706994188,NA,NA
United States,2018,20656.516,20304.874,20335.09873,101.73181079577247,0.03085553809322139,NA,NA,NA,-0.0014874387723349258,NA,NA
United States,2019,21539.982,20985.448,20763.9792,102.64246920056223,0.008911732256730254,NA,NA,NA,0.01060952890928668,NA,NA
United States,2020,21354.105,20771.691,21174.33034,102.80388341998733,0.0015713518451807573,NA,NA,NA,-0.01919856493143257,NA,NA
United States,2021,23681.171,21960.388,21606.08076,107.83584971267355,0.04778703205477175,NA,NA,NA,0.01626549323500015,NA,NA
United States,2022,26006.893,22249.459,22084.92536,116.88775443933265,0.08060394972606844,NA,NA,NA,0.007422428336582243,NA,NA
United States,2023,27720.709,22960.6,22588.18459,120.73164028814578,0.03235612312176528,NA,NA,NA,0.016352739698650254,NA,NA
United States,2024,29184.89,23542.349,23113.34,123.96762107298639,0.026450177458854363,NA,NA,NA,0.018390944426730726,NA,NA
